path_x; path_z
-123.92046; 297.288436
-123.159004; 297.75493
-122.39745; 298.221264
-121.635797; 298.687437
-120.874046; 299.153448
-120.112195; 299.619296
-119.350244; 300.084981
-118.588193; 300.550501
-117.826041; 301.015857
-117.063787; 301.481046
-116.301432; 301.946069
-115.538975; 302.410924
-114.776415; 302.875611
-114.013752; 303.340128
-113.250985; 303.804476
-112.488115; 304.268652
-111.72514; 304.732657
-110.96206; 305.19649
-110.198875; 305.660149
-109.435584; 306.123634
-108.672187; 306.586944
-107.908683; 307.050078
-107.145073; 307.513036
-106.381355; 307.975817
-105.617529; 308.438419
-104.853594; 308.900843
-104.089551; 309.363087
-103.325399; 309.82515
-102.561137; 310.287033
-101.796766; 310.748733
-101.032284; 311.21025
-100.267691; 311.671584
-99.502991; 312.132732
-98.738179; 312.593694
-97.973256; 313.05447
-97.208221; 313.515059
-96.443074; 313.975461
-95.677814; 314.435674
-94.912441; 314.895698
-94.146955; 315.355532
-93.381355; 315.815175
-92.615641; 316.274627
-91.849812; 316.733887
-91.083868; 317.192955
-90.317809; 317.651828
-89.551635; 318.110507
-88.785344; 318.568991
-88.018937; 319.02728
-87.252413; 319.485372
-86.485772; 319.943267
-85.719014; 320.400964
-84.952137; 320.858463
-84.185143; 321.315762
-83.41803; 321.772862
-82.650798; 322.229761
-81.883447; 322.686459
-81.115976; 323.142955
-80.348385; 323.599248
-79.580673; 324.055338
-78.812842; 324.511225
-78.044889; 324.966907
-77.276814; 325.422383
-76.508618; 325.877654
-75.7403; 326.332719
-74.97186; 326.787576
-74.203297; 327.242226
-73.43461; 327.696668
-72.665801; 328.1509
-71.896868; 328.604923
-71.127811; 329.058736
-70.358629; 329.512338
-69.589323; 329.965729
-68.819892; 330.418908
-68.050336; 330.871875
-67.280654; 331.324628
-66.510846; 331.777168
-65.740913; 332.229493
-64.970853; 332.681604
-64.200666; 333.133499
-63.430352; 333.585179
-62.659911; 334.036642
-61.889343; 334.487887
-61.118647; 334.938916
-60.347822; 335.389726
-59.57687; 335.840317
-58.805789; 336.29069
-58.034579; 336.740842
-57.26324; 337.190775
-56.491771; 337.640486
-55.720174; 338.089977
-54.948446; 338.539245
-54.176588; 338.988292
-53.404601; 339.437115
-52.632482; 339.885715
-51.860234; 340.334092
-51.087854; 340.782244
-50.315343; 341.230172
-49.542701; 341.677874
-48.769928; 342.12535
-47.997023; 342.572601
-47.223986; 343.019625
-46.450817; 343.466421
-45.677516; 343.91299
-44.904083; 344.359332
-44.130517; 344.805444
-43.356819; 345.251328
-42.582987; 345.696983
-41.809023; 346.142407
-41.034926; 346.587602
-40.260696; 347.032566
-39.486332; 347.477299
-38.711835; 347.9218
-37.937205; 348.36607
-37.162441; 348.810107
-36.387543; 349.253911
-35.612511; 349.697483
-34.837345; 350.140821
-34.062046; 350.583925
-33.286612; 351.026795
-32.511064; 351.469419
-31.735362; 351.911819
-30.959526; 352.353984
-30.182604; 352.796452
-29.40649; 353.238127
-28.630221; 353.679529
-27.853784; 354.120637
-27.077169; 354.561432
-26.300364; 355.001892
-25.523358; 355.441997
-24.746143; 355.881724
-23.968694; 356.321059
-23.191016; 356.759974
-22.413092; 357.198451
-21.634908; 357.63647
-20.856455; 358.074009
-20.077721; 358.511049
-19.298695; 358.947568
-18.519366; 359.383546
-17.739723; 359.818962
-16.959754; 360.253796
-16.179449; 360.688025
-15.398797; 361.12163
-14.617786; 361.554589
-13.836407; 361.986882
-13.054647; 362.418488
-12.27251; 362.849378
-11.48993; 363.279561
-10.706966; 363.708977
-9.923579; 364.137622
-9.139759; 364.565473
-8.355494; 364.992509
-7.570774; 365.418709
-6.78559; 365.844052
-5.999929; 366.268515
-5.213783; 366.692077
-4.42714; 367.114716
-3.639991; 367.536411
-2.852324; 367.95714
-2.06413; 368.37688
-1.275399; 368.795609
-0.486121; 369.213306
0.303715; 369.629947
1.09415; 370.045527
1.88509; 370.45997
2.676658; 370.873311
3.468823; 371.285507
4.261595; 371.696535
5.054983; 372.106371
5.848998; 372.514994
6.643648; 372.922378
7.438943; 373.328502
8.234893; 373.733342
9.031507; 374.136874
9.828793; 374.539074
10.626762; 374.939919
11.425423; 375.339384
12.224784; 375.737446
13.024854; 376.13408
13.825643; 376.529262
14.627158; 376.922967
15.42941; 377.31517
16.232406; 377.705848
17.036155; 378.094973
17.840665; 378.482522
18.645944; 378.868469
19.452002; 379.252789
20.258846; 379.635456
21.066484; 380.016444
21.874924; 380.395727
22.684175; 380.773279
23.494242; 381.149074
24.305135; 381.523085
25.11686; 381.895286
25.929426; 382.265649
26.742838; 382.634149
27.557104; 383.000756
28.372232; 383.365445
29.188228; 383.728188
30.005098; 384.088956
30.82285; 384.447722
31.641489; 384.804459
32.461022; 385.159137
33.281455; 385.511728
34.102794; 385.862204
34.925045; 386.210536
35.748246; 386.556708
36.572299; 386.900648
37.397318; 387.242373
38.22327; 387.581836
39.050159; 387.919008
39.877992; 388.253859
40.706771; 388.586359
41.536502; 388.916477
42.367188; 389.244184
43.198834; 389.569448
44.031443; 389.892239
44.865018; 390.212526
45.699563; 390.530276
46.535081; 390.84546
47.371574; 391.158046
48.209046; 391.468001
49.047498; 391.775295
49.886932; 392.079894
50.727351; 392.381767
51.568755; 392.680881
52.411147; 392.977204
53.254526; 393.270703
54.098894; 393.561345
54.944245; 393.849096
55.790592; 394.133926
56.637928; 394.415799
57.486252; 394.694684
58.335565; 394.970545
59.185864; 395.24335
60.037149; 395.513064
60.889417; 395.779653
61.742666; 396.043084
62.596895; 396.303323
63.4521; 396.560335
64.308278; 396.814087
65.165426; 397.064542
66.02354; 397.311669
66.882615; 397.555431
67.742647; 397.795794
68.603632; 398.032723
69.465564; 398.266185
70.328436; 398.496144
71.192244; 398.722566
72.056979; 398.945416
72.922637; 399.164658
73.789208; 399.38026
74.656687; 399.592185
75.525054; 399.800409
76.394299; 400.004965
77.264388; 400.205903
78.135293; 400.403271
79.006987; 400.597123
79.879446; 400.787507
80.752654; 400.97448
81.626552; 401.158087
82.50115; 401.338388
83.376413; 401.515433
84.252317; 401.689278
85.12884; 401.859976
86.005959; 402.027582
86.883654; 402.192152
87.761902; 402.353741
88.640683; 402.512404
89.519977; 402.668199
90.399754; 402.821178
91.280027; 402.971406
92.160745; 403.118932
93.041901; 403.263816
93.923479; 403.406115
94.805461; 403.545887
95.687832; 403.683189
96.570574; 403.818079
97.453673; 403.950616
98.337114; 404.080856
99.220882; 404.208858
100.104963; 404.33468
100.989344; 404.45838
101.874019; 404.580018
102.758954; 404.699648
103.64415; 404.817332
104.529597; 404.933128
105.415281; 405.047093
106.301192; 405.159286
107.187319; 405.269765
108.073652; 405.378589
108.96018; 405.485816
109.846892; 405.591503
110.733781; 405.69571
111.620835; 405.798493
112.508048; 405.899911
113.395408; 406.000021
114.282934; 406.098885
115.170558; 406.196553
116.058307; 406.293086
116.946173; 406.388543
117.83415; 406.482981
118.722229; 406.576456
119.610405; 406.669026
120.498668; 406.760748
121.387014; 406.851679
122.275436; 406.941875
123.163927; 407.031393
124.05248; 407.12029
124.94109; 407.208622
125.829751; 407.296444
126.718457; 407.383814
127.607248; 407.470791
128.496013; 407.55742
129.384808; 407.643764
130.273627; 407.729878
131.162464; 407.815817
132.051314; 407.901635
132.940171; 407.987389
133.82903; 408.073133
134.717887; 408.15892
135.606734; 408.244807
136.495567; 408.330847
137.384381; 408.417093
138.27317; 408.503601
139.161929; 408.590424
140.050652; 408.677615
140.939334; 408.765228
141.828038; 408.853322
142.716603; 408.941936
143.605112; 409.031131
144.493559; 409.12096
145.381939; 409.211475
146.270244; 409.302728
147.158469; 409.394772
148.046608; 409.487658
148.934655; 409.581439
149.822602; 409.676165
150.710443; 409.771888
151.598171; 409.868658
152.48578; 409.966528
153.373262; 410.065547
154.26061; 410.165766
155.147816; 410.267235
156.034873; 410.370003
156.921876; 410.474134
157.808583; 410.579649
158.695119; 410.686613
159.581476; 410.795074
160.467645; 410.905082
161.353617; 411.016685
162.239382; 411.129932
163.124932; 411.24487
164.010256; 411.361546
164.895344; 411.480009
165.780187; 411.600306
166.664774; 411.722483
167.549094; 411.846588
168.433136; 411.972665
169.316889; 412.100761
170.200341; 412.230922
171.083479; 412.363193
171.966293; 412.497619
172.84877; 412.634244
173.731056; 412.773137
174.612804; 412.914291
175.494177; 413.057776
176.375163; 413.203635
177.255748; 413.351911
178.135917; 413.502646
179.015656; 413.655882
179.89495; 413.811661
180.773783; 413.970023
181.652141; 414.131009
182.530007; 414.294659
183.407365; 414.461013
184.284276; 414.630121
185.160579; 414.801921
186.036368; 414.976329
186.911655; 415.153245
187.786454; 415.332568
188.660776; 415.514201
189.534637; 415.698045
190.408063; 415.884005
191.28104; 416.071979
192.153603; 416.261875
193.025767; 416.453598
193.897549; 416.647054
194.768966; 416.84215
195.640036; 417.038793
196.510776; 417.23689
197.381197; 417.436348
198.251351; 417.637085
199.121214; 417.838998
199.990822; 418.042002
200.860197; 418.246009
201.729357; 418.450927
202.598322; 418.656669
203.467114; 418.863145
204.335751; 419.070268
205.204221; 419.27794
206.072647; 419.486099
206.940951; 419.694633
207.80918; 419.903461
208.67736; 420.112495
209.545511; 420.321648
210.413654; 420.530833
211.281811; 420.739962
212.150003; 420.948947
213.01825; 421.1577
213.886574; 421.366133
214.754996; 421.574157
215.623572; 421.781693
216.492218; 421.988627
217.36106; 422.194895
218.230082; 422.400397
219.099307; 422.605046
219.968753; 422.808749
220.838441; 423.011417
221.708391; 423.212957
222.578623; 423.413277
223.449156; 423.612286
224.320008; 423.809889
225.1912; 424.005992
226.062749; 424.200501
226.93467; 424.39332
227.806989; 424.584353
228.679718; 424.773503
229.552874; 424.960671
230.426473; 425.145758
231.300531; 425.328664
232.175064; 425.509288
233.050086; 425.687528
233.92561; 425.863281
234.80165; 426.036442
235.67822; 426.206905
236.555329; 426.374565
237.432979; 426.539311
238.311205; 426.701038
239.190001; 426.859634
240.069376; 427.014987
240.949337; 427.166983
241.82989; 427.315508
242.71104; 427.460447
243.592792; 427.601682
244.475146; 427.739095
245.358106; 427.872565
246.241669; 428.001972
247.125836; 428.127191
248.010585; 428.248098
248.895947; 428.364569
249.7819; 428.476478
250.668432; 428.583693
251.555534; 428.686087
252.443194; 428.783526
253.331396; 428.875878
254.220126; 428.963011
255.109363; 429.044787
255.999089; 429.121072
256.889279; 429.191726
257.779907; 429.256613
258.670946; 429.315592
259.562342; 429.368521
260.454109; 429.415262
261.346184; 429.455672
262.23853; 429.489607
263.131102; 429.516925
264.023854; 429.537483
264.916739; 429.551136
265.809703; 429.557742
266.702691; 429.557157
267.595644; 429.549237
268.488499; 429.533841
269.38119; 429.510827
270.27363; 429.480055
271.16578; 429.441385
272.057546; 429.394678
272.948845; 429.339798
273.839594; 429.276612
274.729704; 429.204988
275.619082; 429.124795
276.507634; 429.035909
277.395259; 428.938205
278.281855; 428.831563
279.167333; 428.715866
280.05151; 428.591011
280.934372; 428.456877
281.815731; 428.313373
282.695483; 428.160399
283.573518; 427.99786
284.449711; 427.82567
285.323937; 427.643749
286.196067; 427.452022
287.065971; 427.250421
287.933516; 427.038885
288.798568; 426.81736
289.660992; 426.585799
290.520653; 426.344162
291.377412; 426.092418
292.231133; 425.830544
293.081678; 425.558523
293.929177; 425.276256
294.77295; 424.983926
295.613144; 424.681449
296.449623; 424.368841
297.282274; 424.046141
298.110971; 423.71352
298.9357; 423.37115
299.756403; 423.019216
300.573025; 422.657901
301.385559; 422.287363
302.193869; 421.907815
302.997932; 421.519421
303.797748; 421.122325
304.593278; 420.716691
305.384484; 420.302674
306.171334; 419.880429
306.953826; 419.45009
307.731871; 419.011833
308.505445; 418.565801
309.274565; 418.112107
310.039205; 417.650885
310.799343; 417.182265
311.554955; 416.706376
312.306022; 416.223339
313.052589; 415.733231
313.794505; 415.236256
314.531794; 414.7325
315.264475; 414.222049
315.992532; 413.705009
316.715948; 413.181483
317.434706; 412.651573
318.14879; 412.115376
318.858184; 411.572988
319.562959; 411.024432
320.2629; 410.469954
320.958114; 409.909547
321.648585; 409.343293
322.334296; 408.771277
323.015231; 408.193576
323.691375; 407.610268
324.362709; 407.021428
325.029217; 406.427129
325.690881; 405.82744
326.347684; 405.222431
326.99969; 404.612089
327.646707; 403.996641
328.288809; 403.376062
328.925976; 402.750414
329.558185; 402.119754
330.185417; 401.484141
330.807647; 400.84363
331.424852; 400.198275
332.037008; 399.548128
332.644091; 398.89324
333.246072; 398.23366
333.842957; 397.569403
334.434655; 396.900583
335.021177; 396.227202
335.602475; 395.549323
336.178526; 394.866979
336.749297; 394.180213
337.314754; 393.489066
337.874862; 392.793576
338.429585; 392.093783
338.978883; 391.389724
339.522719; 390.681438
340.06105; 389.968959
340.593835; 389.252322
341.121023; 388.531574
341.642582; 387.806727
342.158459; 387.077824
342.668604; 386.344898
343.172967; 385.607981
343.671497; 384.867105
344.164138; 384.122302
344.650836; 383.3736
345.131532; 382.621032
345.606168; 381.864627
346.074681; 381.104414
346.537009; 380.340424
346.993085; 379.572686
347.442838; 378.801236
347.886208; 378.026087
348.323116; 377.247278
348.753489; 376.464838
349.177249; 375.678798
349.594318; 374.889187
350.004614; 374.096036
350.408053; 373.299376
350.804548; 372.499237
351.194011; 371.695653
351.576348; 370.888654
351.951466; 370.078275
352.319268; 369.26455
352.67964; 368.44754
353.032508; 367.627221
353.37775; 366.803664
353.715257; 365.976907
354.044916; 365.146991
354.366614; 364.313957
354.68023; 363.477847
354.985645; 362.638708
355.282734; 361.796586
355.571368; 360.951529
355.851416; 360.10359
356.122745; 359.252821
356.385215; 358.399279
356.638673; 357.543074
356.883005; 356.684154
357.118047; 355.822646
357.343647; 354.958618
357.559651; 354.092143
357.765901; 353.223295
357.962237; 352.352155
358.148494; 351.478806
358.324507; 350.603335
358.490106; 349.725836
358.645117; 348.846407
358.789366; 347.965149
358.922667; 347.082237
359.044859; 346.197644
359.155749; 345.311565
359.255153; 344.424126
359.342887; 343.535458
359.418763; 342.6457
359.482594; 341.754999
359.534191; 340.863506
359.573367; 339.971383
359.599933; 339.078829
359.613758; 338.185951
359.614839; 337.292967
359.603206; 336.40006
359.578897; 335.507407
359.541961; 334.615189
359.492457; 333.723586
359.430454; 332.832758
359.356029; 331.942881
359.269269; 331.054123
359.170269; 330.166645
359.059134; 329.280604
358.935971; 328.396127
358.80091; 327.513448
358.654065; 326.632623
358.495573; 325.753819
358.325572; 324.877169
358.144204; 324.002799
357.951619; 323.130831
357.747969; 322.261379
357.533412; 321.394554
357.308108; 320.53046
357.072226; 319.669212
356.825931; 318.810896
356.569386; 317.955582
356.302763; 317.10335
356.026233; 316.254276
355.739968; 315.408429
355.444142; 314.565873
355.138929; 313.726669
354.824503; 312.890871
354.501038; 312.058529
354.168654; 311.229559
353.827627; 310.404257
353.478077; 309.582529
353.120173; 308.764404
352.754084; 307.949908
352.379988; 307.139091
351.998033; 306.331935
351.608383; 305.528457
351.211199; 304.72867
350.80664; 303.932583
350.394862; 303.140204
349.975986; 302.351474
349.550231; 301.566517
349.11771; 300.785268
348.67857; 300.007719
348.232953; 299.233864
347.781017; 298.46372
347.322878; 297.697236
346.85867; 296.934402
346.388528; 296.175203
345.912583; 295.419624
345.430961; 294.667648
344.943747; 293.919191
344.451145; 293.174363
343.953233; 292.433074
343.450125; 291.6953
342.941937; 290.961017
342.428798; 290.230228
341.910792; 289.502867
341.388024; 288.77891
340.8606; 288.058329
340.328622; 287.341099
339.792188; 286.62719
339.251397; 285.916575
338.706286; 285.20915
338.157061; 284.505034
337.603755; 283.80412
337.046454; 283.106378
336.485245; 282.411775
335.92023; 281.720304
335.351465; 281.031903
334.779032; 280.34654
334.203007; 279.664185
333.623469; 278.984807
333.04049; 278.308374
332.454145; 277.634855
331.864504; 276.964219
331.271577; 276.296368
330.675549; 275.631402
330.076426; 274.969222
329.474293; 274.30982
328.869188; 273.653135
328.261172; 272.999137
327.650305; 272.347795
327.036646; 271.699077
326.420251; 271.052952
325.801178; 270.409391
325.17948; 269.768363
324.555211; 269.129836
323.928423; 268.493781
323.299167; 267.860167
322.667415; 267.228886
322.033376; 266.600071
321.397013; 265.973604
320.758373; 265.349457
320.1175; 264.7276
319.474439; 264.108004
318.829235; 263.49064
318.181929; 262.875478
317.532563; 262.262491
316.881178; 261.651649
316.227814; 261.042924
315.57251; 260.436288
314.915305; 259.831713
314.256244; 259.229178
313.595322; 258.628617
312.93261; 258.030035
312.26818; 257.433437
311.602017; 256.83875
310.934165; 256.245956
310.264659; 255.655031
309.593532; 255.065947
308.920817; 254.478677
308.246544; 253.893196
307.570747; 253.309476
306.893454; 252.727492
306.214696; 252.147216
305.534503; 251.568624
304.852904; 250.991688
304.169928; 250.416384
303.485604; 249.842684
302.799958; 249.270565
302.113018; 248.699999
301.424815; 248.130966
300.735344; 247.56346
300.0446; 246.997505
299.352572; 246.43312
298.659251; 245.870325
297.964626; 245.309142
297.268685; 244.74959
296.57142; 244.19169
295.872822; 243.635467
295.172873; 243.080935
294.471567; 242.528119
293.768894; 241.977042
293.064844; 241.427726
292.359406; 240.880193
291.652571; 240.334466
290.944328; 239.790567
290.234667; 239.248521
289.523577; 238.70835
288.811049; 238.170078
288.097073; 237.63373
287.381637; 237.099329
286.664733; 236.5669
285.946351; 236.036469
285.22648; 235.508059
284.505127; 234.981708
283.782247; 234.457417
283.057848; 233.935225
282.331923; 233.415159
281.604461; 232.897245
280.875453; 232.38151
280.144889; 231.867982
279.41276; 231.356687
278.679057; 230.847654
277.943771; 230.340911
277.206893; 229.836486
276.468414; 229.334408
275.728325; 228.834707
274.986618; 228.337411
274.243285; 227.84255
273.498316; 227.350154
272.751704; 226.860255
272.003441; 226.372881
271.253549; 225.888084
270.501956; 225.405853
269.748688; 224.926243
268.993739; 224.449286
268.2371; 223.975013
267.478766; 223.503457
266.718728; 223.034651
265.956981; 222.568628
265.193518; 222.105423
264.428333; 221.645068
263.66142; 221.187599
262.892773; 220.733049
262.122387; 220.281454
261.350256; 219.832849
260.576376; 219.387269
259.800741; 218.94475
259.023348; 218.505329
258.244192; 218.069041
257.463269; 217.635924
256.680577; 217.206014
255.896146; 216.779368
255.1099; 216.355984
254.321875; 215.93592
253.53207; 215.519215
252.740482; 215.105907
251.947109; 214.696035
251.151951; 214.289637
250.355007; 213.886755
249.556277; 213.487426
248.75576; 213.09169
247.953458; 212.699588
247.149371; 212.31116
246.3435; 211.926446
245.535848; 211.545487
244.726417; 211.168324
243.915208; 210.794998
243.102227; 210.425549
242.287476; 210.06002
241.47096; 209.698452
240.652684; 209.340886
239.832686; 208.987379
239.010902; 208.637943
238.187376; 208.292635
237.362113; 207.951497
236.535122; 207.614572
235.706411; 207.281901
234.875988; 206.953527
234.043862; 206.629491
233.210044; 206.309837
232.374544; 205.994607
231.537373; 205.683841
230.698542; 205.377584
229.858064; 205.075876
229.015953; 204.778759
228.172221; 204.486275
227.326883; 204.198466
226.479954; 203.915374
225.631451; 203.637038
224.781388; 203.363501
223.929783; 203.094803
223.076654; 202.830985
222.222019; 202.572087
221.365917; 202.318154
220.508328; 202.069214
219.649293; 201.825313
218.788833; 201.586489
217.926969; 201.352781
217.063724; 201.124225
216.199122; 200.900861
215.333186; 200.682724
214.465941; 200.469852
213.597412; 200.262279
212.727626; 200.060041
211.856609; 199.863173
210.984388; 199.671709
210.110991; 199.485682
209.236448; 199.305123
208.360787; 199.130067
207.484038; 198.960542
206.606232; 198.796581
205.7274; 198.638211
204.847573; 198.485462
203.966784; 198.338362
203.085066; 198.196937
202.202452; 198.061214
201.318977; 197.931218
200.434674; 197.806972
199.549574; 197.688499
198.663729; 197.575786
197.777184; 197.468723
196.889987; 197.367191
196.002188; 197.271067
195.113831; 197.180228
194.224962; 197.094552
193.335618; 197.013914
192.44585; 196.938194
191.555686; 196.867265
190.665161; 196.801005
189.774308; 196.739291
188.88316; 196.681997
187.991745; 196.629002
187.100091; 196.580182
186.208216; 196.535414
185.316169; 196.494577
184.423953; 196.457547
183.531591; 196.424204
182.6391; 196.394426
181.746501; 196.368093
180.853808; 196.345084
179.961038; 196.32528
179.068228; 196.308563
178.175301; 196.294812
177.282387; 196.283912
176.389441; 196.275745
175.496473; 196.270194
174.603492; 196.267143
173.710504; 196.266477
172.817517; 196.268081
171.924536; 196.271842
171.031565; 196.277645
170.138589; 196.285379
169.245642; 196.29493
168.35273; 196.306187
167.459837; 196.319039
166.566966; 196.333376
165.674117; 196.349086
164.78129; 196.366062
163.888485; 196.384193
162.995702; 196.403371
162.102939; 196.423489
161.210195; 196.444438
160.317438; 196.466112
159.424731; 196.488403
158.532035; 196.511206
157.639349; 196.534413
156.746671; 196.557919
155.853997; 196.58162
154.961324; 196.605409
154.068651; 196.629182
153.175975; 196.652834
152.283292; 196.676261
151.390601; 196.699359
150.497899; 196.722023
149.605168; 196.74415
148.712437; 196.765635
147.819689; 196.786376
146.926921; 196.806268
146.034132; 196.825208
145.141321; 196.843093
144.248488; 196.85982
143.355632; 196.875284
142.462754; 196.889383
141.569853; 196.902014
140.676932; 196.913072
139.784022; 196.922455
138.891053; 196.930059
137.998081; 196.93578
137.105099; 196.939516
136.212111; 196.941162
135.319146; 196.940614
134.426162; 196.93777
133.533174; 196.932524
132.640196; 196.924774
131.747243; 196.914415
130.854329; 196.901343
129.96147; 196.885454
129.068681; 196.866645
128.175975; 196.844811
127.283357; 196.819847
126.390827; 196.791651
125.498425; 196.760117
124.606121; 196.725141
123.713963; 196.68662
122.82197; 196.644449
121.930162; 196.598525
121.038561; 196.548743
120.147191; 196.495002
119.256074; 196.437197
118.365238; 196.375226
117.474709; 196.308986
116.584531; 196.238377
115.694654; 196.16329
114.805227; 196.083633
113.916231; 195.999302
113.027701; 195.910197
112.139673; 195.816218
111.252185; 195.717268
110.365277; 195.613248
109.47899; 195.504062
108.593366; 195.389615
107.708451; 195.269811
106.824291; 195.144557
105.940934; 195.013762
105.058428; 194.877335
104.176827; 194.735185
103.296165; 194.587224
102.416559; 194.433376
101.538019; 194.273548
100.6606; 194.107659
99.784363; 193.935627
98.909367; 193.757375
98.035674; 193.572827
97.163349; 193.381909
96.292456; 193.184548
95.42306; 192.980678
94.555231; 192.770231
93.689036; 192.553143
92.824547; 192.329355
91.961833; 192.098809
91.100969; 191.86145
90.241841; 191.617174
89.384904; 191.36604
88.530033; 191.107947
87.677304; 190.842855
86.826792; 190.570724
85.97855; 190.291512
85.132722; 190.005235
84.289293; 189.711942
83.448298; 189.41172
82.609772; 189.104653
81.77375; 188.790823
80.940266; 188.470309
80.10935; 188.14319
79.280996; 187.809525
78.455331; 187.469427
77.632318; 187.122944
76.811987; 186.770144
75.994367; 186.411097
75.179486; 186.04587
74.367372; 185.674526
73.558051; 185.297131
72.751487; 184.913714
71.947853; 184.524405
71.147085; 184.129221
70.34921; 183.728218
69.554255; 183.321452
68.762243; 182.908977
67.973201; 182.490843
67.187155; 182.067103
66.404129; 181.637804
65.624149; 181.202996
64.84724; 180.762723
64.073368; 180.316998
63.302683; 179.865934
62.535142; 179.409535
61.770771; 178.947844
61.009597; 178.480899
60.251646; 178.008738
59.496944; 177.531401
58.745518; 177.048922
57.997395; 176.561336
57.252602; 176.068678
56.511168; 175.57098
55.773109; 175.068267
55.038476; 174.560583
54.307287; 174.047952
53.579572; 173.530401
52.855361; 173.007959
52.134684; 172.480651
51.417574; 171.948504
50.704061; 171.411542
49.994179; 170.869789
49.287962; 170.323269
48.585442; 169.772003
47.886655; 169.216012
47.191637; 168.655318
46.500425; 168.089939
45.81304; 167.519883
45.129549; 166.945192
44.449978; 166.365871
43.774367; 165.781938
43.102756; 165.193407
42.435188; 164.600296
41.771705; 164.002617
41.112352; 163.400386
40.457173; 162.793616
39.806216; 162.18232
39.159526; 161.56651
38.517154; 160.946199
37.879149; 160.321397
37.245562; 159.692115
36.616448; 159.058368
35.991854; 158.420155
35.37184; 157.777493
34.756462; 157.13039
34.145779; 156.478856
33.539849; 155.822897
32.938735; 155.162524
32.342499; 154.497743
31.751206; 153.828562
31.164921; 153.154989
30.583713; 152.477031
30.007652; 151.794695
29.436808; 151.107989
28.871255; 150.416919
28.311083; 149.721511
27.756336; 149.02173
27.207111; 148.317606
26.663491; 147.609147
26.125559; 146.896361
25.593399; 146.179254
25.067101; 145.457836
24.546753; 144.732114
24.03245; 144.002097
23.524284; 143.267795
23.022354; 142.529217
22.52676; 141.786374
22.037602; 141.039278
21.554987; 140.287939
21.079046; 139.532412
20.609834; 138.772621
20.147494; 138.008629
19.692142; 137.240453
19.243896; 136.46811
18.802877; 135.691618
18.369208; 134.910998
17.943018; 134.126271
17.524434; 133.337461
17.11359; 132.544594
16.710622; 131.747696
16.315668; 130.946797
15.928869; 130.14193
15.550357; 129.333102
15.180339; 128.520478
14.818877; 127.703907
14.466166; 126.883521
14.12236; 126.059363
13.787618; 125.231484
13.462102; 124.399935
13.145976; 123.564773
12.839405; 122.726057
12.542558; 121.883851
12.255607; 121.038224
11.978724; 120.189248
11.712085; 119.337
11.455885; 118.481628
11.210262; 117.623083
10.975417; 116.761529
10.751531; 115.897063
10.538785; 115.029789
10.337361; 114.159817
10.147441; 113.287262
9.969206; 112.412246
9.802841; 111.534917
9.648458; 110.655378
9.50603; 109.773826
9.375492; 108.890434
9.256768; 108.005378
9.149771; 107.118828
9.054403; 106.230955
8.970556; 105.341916
8.898113; 104.451876
8.836948; 103.560989
8.786926; 102.669407
8.747903; 101.777275
8.71973; 100.884735
8.70225; 99.991958
8.695299; 99.098974
8.698709; 98.206006
8.712307; 97.313134
8.735913; 96.420468
8.769347; 95.528113
8.812423; 94.63617
8.864953; 93.744732
8.926747; 92.853887
8.997615; 91.96368
9.077358; 91.074261
9.165784; 90.185664
9.262694; 89.297982
9.367897; 88.411237
9.481198; 87.525482
9.602402; 86.640768
9.731315; 85.75714
9.867744; 84.874637
10.011496; 83.993296
10.162398; 83.113055
10.320229; 82.234126
10.484818; 81.356437
10.655973; 80.480039
10.833521; 79.604902
11.017279; 78.731039
11.20707; 77.85846
11.402718; 76.987171
11.604049; 76.117175
11.810905; 75.248419
12.023092; 74.381007
12.240457; 73.514877
12.462837; 72.650021
12.690065; 71.786457
12.921991; 70.924133
13.158461; 70.063035
13.399322; 69.203149
13.644423; 68.344458
13.893617; 67.486943
14.146777; 66.630517
14.403721; 65.775293
14.664329; 64.921178
14.928464; 64.068146
15.19598; 63.2162
15.466756; 62.365274
15.74066; 61.515343
16.017564; 60.666378
16.297339; 59.818351
16.57986; 58.971233
16.865004; 58.124992
17.152674; 57.279529
17.442703; 56.43495
17.734996; 55.591153
18.02943; 54.748129
18.325901; 53.905812
18.624297; 53.064169
18.924506; 52.223165
19.226418; 51.382767
19.529924; 50.54294
19.834918; 49.703651
20.141293; 48.864863
20.448943; 48.026547
20.757803; 47.188561
21.067691; 46.351089
21.378549; 45.51397
21.690278; 44.677171
22.002777; 43.840656
22.315947; 43.004389
22.629691; 42.168334
22.94391; 41.332456
23.258508; 40.496719
23.573389; 39.661087
23.888456; 38.825526
24.203615; 37.989999
24.518808; 37.154373
24.833864; 36.318813
25.14873; 35.483179
25.463311; 34.647437
25.777513; 33.811551
26.091243; 32.975488
26.404408; 32.139212
26.716914; 31.302689
27.028668; 30.465886
27.339577; 29.628768
27.649548; 28.791302
27.958486; 27.953455
28.266299; 27.115193
28.572888; 26.276494
28.878176; 25.437281
29.182046; 24.597582
29.484413; 23.757341
29.785181; 22.916526
30.084255; 22.075107
30.381538; 21.233054
30.676934; 20.390337
30.970346; 19.546927
31.261675; 18.702795
31.550824; 17.857914
31.837692; 17.012256
32.122181; 16.165795
32.404189; 15.318504
32.683615; 14.470358
32.960357; 13.621333
33.234312; 12.771403
33.505376; 11.920548
33.773445; 11.068744
34.038413; 10.21597
