Timestamp;Lap_Number;Position.x.;Position.y.;Position.z.;Orientation.x.;Orientation.y.;Orientation.z.;Collision_Target;Path_Deviation;Estimated_Path_Center.x.;Estimated_Path_Center.y.;Estimated_Path_Center.z.;Gaze_Target;Gaze_Location.x.;Gaze_Location.y.;Gaze_Location.z.;Gaze_Through_Gate;Norm_Pos.x.;Norm_Pos.y.;Left_X;Left_Y;Right_X;Right_Y;FPS;Flag;gaze_timestamp;world_index;confidence;norm_pos_x;norm_pos_y;gaze_point_3d_x;gaze_point_3d_y;gaze_point_3d_z;gaze_normal0_x;gaze_normal0_y;gaze_normal0_z;gaze_normal1_x;gaze_normal1_y;gaze_normal1_z;lookaheadCondition;orientationCondition
1687966209243;0;-255.4011;347.1803;-182.7386;0.05386519;359.0827;0;NULL;1.851;-253.5717;243.8087;-182.4565;RoundGate 42_CenterCollider;-327.044742857143;345.400571428572;75.7862714285714;RoundGate 42_CenterCollider;0.3939;0.2796;-0.589;-0.8022;0;-0.5391;60.28382;NULL;-603655.11061;90;0.860750607864352;0.229875297949053;0.305169846420032;-140.774814978621;49.0226968469378;163.67485447712;0.135233657351405;0.0424276593290895;0.98990492050662;-0.148045797474397;0.18472626391506;0.971575344103664;full;original
1687966209260;0;-255.402;347.2261;-182.6519;0.08417348;358.844;0;NULL;1.8387;-253.5847;243.818;-182.3716;RoundGate 42_CenterCollider;-327.442685714286;345.128285714286;75.6550857142857;RoundGate 42_CenterCollider;0.3924;0.277;-0.5911;-0.8037;0;-0.6279;60.28382;NULL;-603655.11061;90;0.860750607864352;0.229875297949053;0.305169846420032;-140.774814978621;49.0226968469378;163.67485447712;0.135233657351405;0.0424276593290895;0.98990492050662;-0.148045797474397;0.18472626391506;0.971575344103664;full;original
1687966209276;0;-255.4034;347.268;-182.5403;0.1231264;358.576;0;NULL;1.8231;-253.6016;243.8299;-182.2624;RoundGate 42_CenterCollider;-328.044742857143;345.009907142857;75.3564857142857;RoundGate 42_CenterCollider;0.3924;0.277;-0.5929;-0.8037;0;-0.7196;60.28382;NULL;-603655.11061;90;0.860750607864352;0.229875297949053;0.305169846420032;-140.774814978621;49.0226968469378;163.67485447712;0.135233657351405;0.0424276593290895;0.98990492050662;-0.148045797474397;0.18472626391506;0.971575344103664;full;original
1687966209293;0;-255.4057;347.3064;-182.3939;0.1730358;358.2795;0;NULL;1.8031;-253.6237;243.8456;-182.1191;RoundGate 42_CenterCollider;-328.927185714286;345.180942857143;74.6074714285714;RoundGate 42_CenterCollider;0.3935;0.2814;-0.5929;-0.806;0;-1;60.51015;NULL;-603655.036273;92;0.712462389610657;0.193541653531315;0.292454313384999;-172.442740081081;56.9272840889791;156.192350955391;0.135233657351405;0.0424276593290895;0.98990492050662;-0.211381647679315;0.200535438399142;0.956610337060206;full;original
1687966209310;0;-255.4091;347.3414;-182.2138;0.2353233;357.9558;0;NULL;1.779;-253.6509;243.8649;-181.9426;RoundGate 42_CenterCollider;-346.992214285714;345.928921428571;127.138114285714;RoundGate 42_CenterCollider;0.3935;0.2814;-0.5929;-0.806;0;-1;60.51015;NULL;-603655.036273;92;0.712462389610657;0.193541653531315;0.292454313384999;-172.442740081081;56.9272840889791;156.192350955391;0.135233657351405;0.0424276593290895;0.98990492050662;-0.211381647679315;0.200535438399142;0.956610337060206;full;original
1687966209327;0;-255.4138;347.3734;-182.0008;0.3088951;357.606;0;NULL;1.7511;-253.6831;243.8877;-181.7339;RoundGate 42_CenterCollider;-370.296171428571;346.635792857143;200.189157142857;RoundGate 42_CenterCollider;0.3959;0.2876;-0.5947;-0.806;0;-1;60.51015;NULL;-603655.036273;92;0.712462389610657;0.193541653531315;0.292454313384999;-172.442740081081;56.9272840889791;156.192350955391;0.135233657351405;0.0424276593290895;0.98990492050662;-0.211381647679315;0.200535438399142;0.956610337060206;full;original
1687966209343;0;-255.4198;347.4026;-181.7561;0.3927268;357.2316;0;NULL;1.7198;-253.7201;243.9175;-181.4939;RoundGate 42_CenterCollider;-375.947571428571;346.86825;215.098714285714;RoundGate 42_CenterCollider;0.3959;0.2876;-0.5947;-0.806;0;-1;59.85999;NULL;-603655.036273;92;0.712462389610657;0.193541653531315;0.292454313384999;-172.442740081081;56.9272840889791;156.192350955391;0.135233657351405;0.0424276593290895;0.98990492050662;-0.211381647679315;0.200535438399142;0.956610337060206;full;original
1687966209360;0;-255.4275;347.4292;-181.4804;0.4858582;356.8338;0;NULL;1.6854;-253.7618;243.952;-181.2235;RoundGate 42_CenterCollider;-392.3081;347.288821428572;258.448271428571;RoundGate 42_CenterCollider;0.3955;0.2986;-0.5947;-0.806;0;-1;59.85999;NULL;-603654.9891105;94;0.652959432227763;0.594803659325552;0.431588522501658;53.4967779486565;11.7474634389128;218.572374667914;0.135233657351405;0.0424276593290895;0.98990492050662;0.364036555179984;-0.0723998897622623;0.928566444825088;full;original
1687966209376;0;-255.4371;347.4533;-181.175;0.5873901;356.4142;0;NULL;1.6483;-253.8081;243.9902;-180.9237;RoundGate 42_CenterCollider;-400.498171428571;347.719521428572;275.227242857143;RoundGate 42_CenterCollider;0.3955;0.2986;-0.5947;-0.806;0;-1;59.85999;NULL;-603654.983067;94;0.705918864455527;0.793478043861717;-0.0901877618943376;188.478447153169;200.306396251864;18.8475936933284;0.610298495123694;0.501471903429589;0.613238678591346;-0.207066160966836;0.201251305690379;0.957403528790433;full;original
1687966209392;0;-255.4487;347.4753;-180.8407;0.696482;355.9743;0;NULL;1.6088;-253.8587;244.032;-180.5955;RoundGate 42_CenterCollider;-408.484128571429;347.996314285715;292.173628571429;RoundGate 42_CenterCollider;0.3974;0.2955;-0.5947;-0.806;0;-1;60.16865;NULL;-603654.983067;94;0.705918864455527;0.793478043861717;-0.0901877618943376;188.478447153169;200.306396251864;18.8475936933284;0.610298495123694;0.501471903429589;0.613238678591346;-0.207066160966836;0.201251305690379;0.957403528790433;full;original
1687966209410;0;-255.4626;347.4953;-180.4786;0.8123479;355.5154;0;NULL;1.5674;-253.9136;244.0773;-180.2396;RoundGate 42_CenterCollider;-420.2675;348.332592857143;317.795285714286;RoundGate 42_CenterCollider;0.3961;0.2984;-0.5947;-0.8073;0;-1;60.16865;NULL;-603654.983067;94;0.705918864455527;0.793478043861717;-0.0901877618943376;188.478447153169;200.306396251864;18.8475936933284;0.610298495123694;0.501471903429589;0.613238678591346;-0.207066160966836;0.201251305690379;0.957403528790433;full;original
1687966209427;0;-255.4791;347.5134;-180.0896;0.9342527;355.0389;0;NULL;1.5243;-253.9726;244.1216;-179.8572;RoundGate 42_CenterCollider;-414.868285714286;348.091928571429;290.137285714286;RoundGate 42_CenterCollider;0.3949;0.3018;-0.5947;-0.8073;0;-1;60.16865;NULL;-603654.983067;94;0.705918864455527;0.793478043861717;-0.0901877618943376;188.478447153169;200.306396251864;18.8475936933284;0.610298495123694;0.501471903429589;0.613238678591346;-0.207066160966836;0.201251305690379;0.957403528790433;full;original
1687966209442;0;-255.4982;347.5298;-179.6747;1.061511;354.5463;1e-08;NULL;1.48;-254.0355;244.1609;-179.4491;RoundGate 42_CenterCollider;-387.335642857143;347.570271428571;200.723142857143;RoundGate 42_CenterCollider;0.3949;0.3018;-0.5947;-0.8073;0;-1;59.97955;NULL;-603654.864115;97;0.725197150308619;0.195880360286553;0.290471969521332;-170.284996724841;57.2852177345976;156.588946820504;0.0409049984854259;0.0517537460583288;0.997821793141359;-0.207066160966836;0.201251305690379;0.957403528790433;full;original
1687966209460;0;-255.5204;347.5446;-179.2348;1.193483;354.0387;1e-08;NULL;1.4349;-254.1023;244.2025;-179.0161;RoundGate 42_CenterCollider;-377.489871428571;347.513492857143;169.435357142857;RoundGate 42_CenterCollider;0.3976;0.3051;-0.5947;-0.8073;0;-1;59.97955;NULL;-603654.864115;97;0.725197150308619;0.195880360286553;0.290471969521332;-170.284996724841;57.2852177345976;156.588946820504;0.0409049984854259;0.0517537460583288;0.997821793141359;-0.207066160966836;0.201251305690379;0.957403528790433;full;original
1687966209476;0;-255.5457;347.558;-178.771;1.32957;353.5173;0;NULL;1.3892;-254.1728;244.2464;-178.5592;RoundGate 42_CenterCollider;-351.021642857143;347.245671428572;89.7714714285714;RoundGate 42_CenterCollider;0.3976;0.3051;-0.5947;-0.8073;0;-1;59.97955;NULL;-603654.864115;97;0.725197150308619;0.195880360286553;0.290471969521332;-170.284996724841;57.2852177345976;156.588946820504;0.0409049984854259;0.0517537460583288;0.997821793141359;-0.207066160966836;0.201251305690379;0.957403528790433;full;original
1687966209493;0;-255.5745;347.5701;-178.2841;1.46922;352.9834;0;NULL;1.3434;-254.2468;244.29;-178.0793;RoundGate 42_CenterCollider;-332.723871428571;346.967721428572;36.6781714285714;RoundGate 42_CenterCollider;0.3997;0.304;-0.5947;-0.7951;0;-1;60.06962;NULL;-603654.864115;97;0.725197150308619;0.195880360286553;0.290471969521332;-170.284996724841;57.2852177345976;156.588946820504;0.0409049984854259;0.0517537460583288;0.997821793141359;-0.207066160966836;0.201251305690379;0.957403528790433;full;original
1687966209510;0;-255.607;347.5809;-177.7749;1.611911;352.438;-1e-08;NULL;1.2979;-254.3242;244.3292;-177.5771;RoundGate 42_CenterCollider;-347.773742857143;345.836478571429;65.6086285714286;RoundGate 42_CenterCollider;0.3995;0.3032;-0.5947;-0.7701;0;-1;60.06962;NULL;-603654.847272;98;0.723386227611967;0.573174769038451;0.400217425080935;27.5641303761511;14.1128977060754;145.509049062846;0.0409049984854259;0.0517537460583288;0.997821793141359;0.376085925655485;-0.0658969320077557;0.924238589800178;full;original
1687966209527;0;-255.6434;347.5907;-177.2445;1.757165;351.8853;1e-08;NULL;1.253;-254.405;244.3701;-177.0535;RoundGate 42_CenterCollider;-359.0262;344.64575;85.8638142857143;RoundGate 42_CenterCollider;0.4016;0.2929;-0.2248;-0.7055;0;-1;59.71825;NULL;-603654.835109;98;0.99;0.134475778104506;0.215848995046588;-254.398548891335;100.619258579767;118.414534411208;0.718109372617341;0.46839116353276;0.514712198110318;-0.375293265299823;0.287919387380718;0.881054703971841;full;original
