Timestamp;Lap_Number;Position.x.;Position.y.;Position.z.;Orientation.x.;Orientation.y.;Orientation.z.;Path_Deviation;Estimated_Path_Center.x.;Estimated_Path_Center.y.;Estimated_Path_Center.z.;Gaze_Location.x.;Gaze_Location.y.;Gaze_Location.z.;Subject
1682785426729;0;-255.4;346.9106;-182.7444;0.05236857;0;0;1.8508;-253.5708;243.8081;-182.4622;-244.790642857143;342.988592857143;255.228542857143;10
1682785426745;0;-255.4;346.9789;-182.6939;0.06915032;0;0;1.8431;-253.5784;243.8134;-182.4129;-243.301985714286;344.279585714286;275.593114285714;10
1682785426762;0;-255.4;347.0416;-182.6362;0.08797918;0;0;1.8343;-253.5871;243.8196;-182.3566;-242.645057142857;345.174071428571;295.742842857143;10
1682785426778;0;-255.4;347.0989;-182.5715;0.1086938;0;0;1.8245;-253.5968;243.8265;-182.2934;-241.929871428571;346.132735714286;315.868985714286;10
1682785426795;0;-255.4;347.1515;-182.4998;0.1311442;-0.00099756;0;1.8136;-253.6076;243.8342;-182.2234;-241.897157142857;347.060328571428;315.856657142857;10
1682785426812;0;-255.4;347.1997;-182.4214;0.1551867;-0.00533428;0;1.8016;-253.6194;243.8426;-182.1468;-241.719757142857;347.649614285715;315.814728571429;10
1682785426829;0;-255.4;347.2438;-182.3365;0.1806716;359.9841;0;1.7887;-253.6322;243.8516;-182.0639;-241.698857142857;347.761742857143;315.8128;10
1682785426845;0;-255.4;347.2843;-182.2454;0.207441;359.9644;0;1.7748;-253.646;243.8614;-181.9748;-241.072471428571;347.806078571428;316.258771428571;10
1682785426862;0;-255.4;347.3214;-182.1481;0.2353619;359.9329;0;1.76;-253.6606;243.8718;-181.8798;-240.264042857143;347.464157142857;316.653485714286;10
1682785426879;0;-255.4;347.3553;-182.045;0.2643103;359.8871;0;1.7443;-253.6761;243.8828;-181.7791;-239.339228571429;346.92665;308.426242857143;10
1682785426895;0;-255.4001;347.3864;-181.9362;0.2941557;359.8255;0;1.7277;-253.6925;243.8947;-181.6728;-238.472671428571;346.324964285714;300.222585714286;10
1682785426912;0;-255.4001;347.4149;-181.822;0.3247769;359.7466;0;1.7104;-253.7097;243.9089;-181.5613;-234.375342857143;344.596714285714;284.353785714286;10
1682785426929;0;-255.4002;347.441;-181.7026;0.3560607;359.6493;0;1.6922;-253.7277;243.9238;-181.4446;-230.4227;343.206771428572;268.514585714286;10
1682785426945;0;-255.4003;347.4649;-181.5782;0.387902;359.5323;0;1.6734;-253.7465;243.9393;-181.3231;-226.4995;341.696642857143;252.667528571429;10
1682785426962;0;-255.4005;347.4868;-181.4489;0.420221;359.394;0;1.6539;-253.766;243.9554;-181.1968;-223.181785714286;340.254307142857;236.372571428571;10
