Timestamp;Lap_Number;Position.x.;Position.y.;Position.z.;Orientation.x.;Orientation.y.;Orientation.z.;Path_Deviation;Estimated_Path_Center.x.;Estimated_Path_Center.y.;Estimated_Path_Center.z.;Gaze_Location.x.;Gaze_Location.y.;Gaze_Location.z.;Subject
1683320367949;0;-255.4;347.5002;-178.5393;1.392695;0;0;1.2098;-254.2043;244.2661;-178.3549;-236.49765;321.242426785715;6.57064285714286;15
1683320367966;0;-255.4;347.5168;-178.0287;1.535663;-0.00230725;0;1.132;-254.2812;244.3074;-177.8562;-230.536;320.351846428571;8.8537;15
1683320367982;0;-255.4;347.5318;-177.4959;1.681299;359.9865;0;1.0508;-254.3615;244.3481;-177.3357;-224.57435;319.461266071428;11.1367571428571;15
1683320368000;0;-255.4;347.5453;-176.9416;1.829146;359.9566;0;0.9663;-254.445;244.3904;-176.7943;-217.741935714286;318.205010714285;13.5365928571429;15
1683320368016;0;-255.4;347.5575;-176.3668;1.978781;359.8968;0;0.8787;-254.5316;244.4342;-176.2328;-210.909521428571;316.948755357143;15.9364285714286;15
1683320368033;0;-255.4001;347.5685;-175.7722;2.129812;359.7979;0;0.7882;-254.6212;244.4959;-175.652;-203.316660714286;316.494517857143;11.932125;15
1683320368049;0;-255.4004;347.5783;-175.1586;2.281877;359.6534;0;0.6949;-254.7136;244.5709;-175.0526;-195.774939285714;316.019721428572;7.61025714285714;15
1683320368066;0;-255.4008;347.5871;-174.5267;2.434639;359.4591;0;0.599;-254.8088;244.6538;-174.4354;-189.098014285714;314.7575;10.02205;15
1683320368083;0;-255.4016;347.595;-173.8774;2.587786;359.2126;0;0.5008;-254.9066;244.7446;-173.8011;-182.481767857143;313.497117857143;12.4954964285714;15
1683320368099;0;-255.4029;347.6021;-173.2113;2.741034;358.9127;0;0.4005;-255.007;244.8377;-173.1502;-174.911275;313.268155357143;7.97509642857143;15
1683320368116;0;-255.4048;347.6083;-172.529;2.894121;358.5595;1e-08;0.2984;-255.1099;244.933;-172.4835;-167.340782142857;313.039192857143;3.45469642857143;15
1683320368133;0;-255.4076;347.6139;-171.8312;3.046802;358.1538;0;0.1949;-255.215;245.0213;-171.8015;-160.686267857143;313.003585714285;-1.34013571428571;15
1683320368149;0;-255.4115;347.6188;-171.1186;3.198858;357.6971;-1e-08;0.0901;-255.3225;245.0883;-171.1048;-154.045239285714;312.949714285714;-6.11288571428571;15
1683320368166;0;-255.4168;347.6232;-170.3916;3.350083;357.1913;0;0.0155;-255.4321;245.1566;-170.394;-150.597407142857;313.564780357143;-12.0992857142857;15
1683320368183;0;-255.4238;347.627;-169.6511;3.500293;356.6389;0;0.1215;-255.5439;245.2263;-169.6696;-144.091060714286;313.297921428571;-15.8797214285714;15
1683320368199;0;-255.4327;347.6303;-168.8974;3.649319;356.0461;-1e-08;0.2276;-255.6576;245.2972;-168.9321;-138.095803571429;313.155623214285;-19.0256964285714;15
1683320368216;0;-255.4438;347.6332;-168.1311;3.797007;355.4241;-3e-08;0.3334;-255.7733;245.3694;-168.1819;-132.100546428571;313.013325;-22.1716714285714;15
1683320368232;0;-255.4576;347.6357;-167.3528;3.943217;354.7874;4e-08;0.4384;-255.8909;245.4682;-167.4196;-127.546046428571;313.290539285714;-26.3673535714286;15
1683320368249;0;-255.4743;347.6378;-166.5629;4.087827;354.1494;0;0.5423;-256.0103;245.5797;-166.6456;-123.727196428571;313.532514285715;-29.7771321428571;15
1683320368267;0;-255.4943;347.6396;-165.762;4.230721;353.5203;-5e-08;0.6447;-256.1314;245.6807;-165.8603;-123.665860714286;314.052978571429;-32.1307321428571;15
1683320368283;0;-255.5177;347.6411;-164.9505;4.371799;352.9079;-3e-08;0.7451;-256.2542;245.783;-165.0641;-123.604525;314.573442857143;-34.4843321428571;15
1683320368299;0;-255.545;347.6423;-164.129;4.510971;352.3177;-8e-08;0.8434;-256.3786;245.8943;-164.2575;-121.088757142857;315.014567857143;-40.0245464285714;15
1683320368316;0;-255.5764;347.6433;-163.2978;4.648157;351.7539;3e-08;0.9391;-256.5045;245.9883;-163.4409;-118.647253571429;315.4916625;-45.5492535714286;15
1683320368332;0;-255.6121;347.644;-162.4574;4.783288;351.219;5e-08;1.032;-256.632;246.0509;-162.6147;-121.048807142857;315.322810714286;-52.1867964285714;15
1683320368349;0;-255.6522;347.6446;-161.6081;4.916306;350.7145;3e-08;1.1218;-256.7609;246.1141;-161.7791;-119.608967857143;315.8111125;-53.7936214285714;15
1683320368366;0;-255.697;347.645;-160.7504;5.047153;350.2413;8e-08;1.2082;-256.8911;246.1781;-160.9346;-122.986703571429;315.3415375;-55.2192;15
1683320368383;0;-255.7466;347.6452;-159.8848;5.175789;349.7994;5e-08;1.2911;-257.0227;246.2426;-160.0816;-126.379914285714;314.871998214285;-56.6354928571429;15
1683320368400;0;-255.8012;347.6453;-159.0114;5.302174;349.3884;-5e-08;1.3703;-257.1555;246.3444;-159.2203;-135.379939285714;315.242351785715;-61.4809107142857;15
