Timestamp;Lap_Number;Position.x.;Position.y.;Position.z.;Orientation.x.;Orientation.y.;Orientation.z.;Path_Deviation;Estimated_Path_Center.x.;Estimated_Path_Center.y.;Estimated_Path_Center.z.;Gaze_Location.x.;Gaze_Location.y.;Gaze_Location.z.;Subject
1682518801259;0;-255.4;347.1851;-183.4256;359.8183;0;0;1.9547;-253.4681;243.7353;-183.1277;-243.196942857143;337.558335714285;-55.6511857142857;7
1682518801277;0;-255.4;347.2302;-183.5981;359.7585;0;0;1.981;-253.4422;243.7169;-183.2961;-243.194457142857;337.609571428571;-55.3562714285714;7
1682518801293;0;-255.4;347.2715;-183.7948;359.6917;0;0;2.011;-253.4125;243.6958;-183.4883;-244.996471428571;338.887271428571;-73.8951285714286;7
1682518801310;0;-255.4;347.3092;-184.0157;359.618;0;0;2.0446;-253.3793;243.6722;-183.704;-246.827671428571;340.212128571428;-92.4117;7
1682518801327;0;-255.4;347.3437;-184.2595;359.5382;0;0;2.0818;-253.3425;243.6462;-183.9422;-248.671871428571;341.490157142857;-111.002471428571;7
1682518801343;0;-255.4;347.3751;-184.5251;359.4531;0;0;2.1223;-253.3025;243.6273;-184.2016;-250.389228571429;342.763107142857;-129.877385714286;7
1682518801360;0;-255.4;347.4038;-184.8117;359.3632;0;0;2.166;-253.2593;243.6098;-184.4815;-250.301614285714;342.831678571428;-130.145142857143;7
1682518801377;0;-255.4;347.4301;-185.1184;359.2693;0;0;2.2127;-253.2131;243.591;-184.7811;-248.549457142857;341.729735714286;-100.930285714286;7
1682518801393;0;-255.4;347.4539;-185.4445;359.1717;0;0;2.2624;-253.164;243.5711;-185.0997;-246.787257142857;340.6013;-71.7095285714286;7
1682518801409;0;-255.4;347.4757;-185.7889;359.071;0;0;2.3149;-253.1121;243.5501;-185.436;-246.784657142857;340.708007142857;-71.7091857142857;7
1682518801427;0;-255.4;347.4956;-186.1495;358.9681;0;0;2.3699;-253.0578;243.5281;-185.7883;-246.752871428571;340.767557142857;-71.7311285714286;7
1682518801443;0;-255.4;347.5137;-186.5248;358.8638;0;0;2.4271;-253.0013;243.5052;-186.1548;-246.9224;340.989071428571;-72.0269857142857;7
1682518801460;0;-255.4;347.5302;-186.9133;358.7588;0;0;2.4863;-252.9427;243.4815;-186.5343;-247.218771428571;341.215664285715;-72.0387;7
