Timestamp;Lap_Number;Position.x.;Position.y.;Position.z.;Orientation.x.;Orientation.y.;Orientation.z.;Path_Deviation;Estimated_Path_Center.x.;Estimated_Path_Center.y.;Estimated_Path_Center.z.;Gaze_Location.x.;Gaze_Location.y.;Gaze_Location.z.;Subject
1687966209243;0;-255.4011;347.1803;-182.7386;0.05386519;359.0827;0;1.851;-253.5717;243.8087;-182.4565;-327.044742857143;345.400571428572;75.7862714285714;2
1687966209260;0;-255.402;347.2261;-182.6519;0.08417348;358.844;0;1.8387;-253.5847;243.818;-182.3716;-327.442685714286;345.128285714286;75.6550857142857;2
1687966209276;0;-255.4034;347.268;-182.5403;0.1231264;358.576;0;1.8231;-253.6016;243.8299;-182.2624;-328.044742857143;345.009907142857;75.3564857142857;2
1687966209293;0;-255.4057;347.3064;-182.3939;0.1730358;358.2795;0;1.8031;-253.6237;243.8456;-182.1191;-328.927185714286;345.180942857143;74.6074714285714;2
1687966209310;0;-255.4091;347.3414;-182.2138;0.2353233;357.9558;0;1.779;-253.6509;243.8649;-181.9426;-346.992214285714;345.928921428571;127.138114285714;2
1687966209327;0;-255.4138;347.3734;-182.0008;0.3088951;357.606;0;1.7511;-253.6831;243.8877;-181.7339;-370.296171428571;346.635792857143;200.189157142857;2
1687966209343;0;-255.4198;347.4026;-181.7561;0.3927268;357.2316;0;1.7198;-253.7201;243.9175;-181.4939;-375.947571428571;346.86825;215.098714285714;2
1687966209360;0;-255.4275;347.4292;-181.4804;0.4858582;356.8338;0;1.6854;-253.7618;243.952;-181.2235;-392.3081;347.288821428572;258.448271428571;2
1687966209376;0;-255.4371;347.4533;-181.175;0.5873901;356.4142;0;1.6483;-253.8081;243.9902;-180.9237;-400.498171428571;347.719521428572;275.227242857143;2
1687966209392;0;-255.4487;347.4753;-180.8407;0.696482;355.9743;0;1.6088;-253.8587;244.032;-180.5955;-408.484128571429;347.996314285715;292.173628571429;2
1687966209410;0;-255.4626;347.4953;-180.4786;0.8123479;355.5154;0;1.5674;-253.9136;244.0773;-180.2396;-420.2675;348.332592857143;317.795285714286;2
1687966209427;0;-255.4791;347.5134;-180.0896;0.9342527;355.0389;0;1.5243;-253.9726;244.1216;-179.8572;-414.868285714286;348.091928571429;290.137285714286;2
1687966209442;0;-255.4982;347.5298;-179.6747;1.061511;354.5463;1e-08;1.48;-254.0355;244.1609;-179.4491;-387.335642857143;347.570271428571;200.723142857143;2
1687966209460;0;-255.5204;347.5446;-179.2348;1.193483;354.0387;1e-08;1.4349;-254.1023;244.2025;-179.0161;-377.489871428571;347.513492857143;169.435357142857;2
1687966209476;0;-255.5457;347.558;-178.771;1.32957;353.5173;0;1.3892;-254.1728;244.2464;-178.5592;-351.021642857143;347.245671428572;89.7714714285714;2
1687966209493;0;-255.5745;347.5701;-178.2841;1.46922;352.9834;0;1.3434;-254.2468;244.29;-178.0793;-332.723871428571;346.967721428572;36.6781714285714;2
1687966209510;0;-255.607;347.5809;-177.7749;1.611911;352.438;-1e-08;1.2979;-254.3242;244.3292;-177.5771;-347.773742857143;345.836478571429;65.6086285714286;2
1687966209527;0;-255.6434;347.5907;-177.2445;1.757165;351.8853;1e-08;1.253;-254.405;244.3701;-177.0535;-359.0262;344.64575;85.8638142857143;2
1687966209542;0;-255.6839;347.5994;-176.6935;1.904534;351.3338;3e-08;1.2091;-254.489;244.4126;-176.5092;-349.540342857143;343.939114285714;53.8531142857143;2
1687966209560;0;-255.7287;347.6072;-176.1229;2.053606;350.7918;-3e-08;1.1664;-254.576;244.4593;-175.9451;-357.839442857143;343.5938;73.1070714285714;2
1687966209576;0;-255.7781;347.6142;-175.5334;2.203993;350.266;0;1.1253;-254.6659;244.5322;-175.3618;-396.5547;342.689964285714;163.923171428571;2
1687966209594;0;-255.8323;347.6204;-174.9258;2.355342;349.7622;-1e-08;1.0862;-254.7587;244.6074;-174.7602;-435.266028571429;341.833035714286;254.736571428571;2
1687966209610;0;-255.8913;347.6259;-174.3008;2.507321;349.2858;-5e-08;1.0493;-254.8542;244.696;-174.1409;-443.716242857143;341.562607142857;273.641042857143;2
1687966209627;0;-255.9553;347.6307;-173.6593;2.65963;348.8416;-3e-08;1.0148;-254.9524;244.787;-173.5046;-419.059357142857;342.1647;210.403328571429;2
1687966209643;0;-256.0245;347.6349;-173.0018;2.811985;348.4347;0;0.983;-255.053;244.8803;-172.8519;-385.764785714286;343.042307142857;128.361814285714;2
1687966209660;0;-256.099;347.6386;-172.329;2.964132;348.0692;3e-08;0.954;-255.1561;244.976;-172.1835;-373.208528571429;343.435821428572;98.5861857142857;2
1687966209676;0;-256.1787;347.6418;-171.6415;3.115833;347.7484;-3e-08;0.928;-255.2615;245.0503;-171.5001;-364.911957142857;343.753371428572;79.3261;2
1687966209693;0;-256.2637;347.6446;-170.94;3.26687;347.4745;8e-08;0.9051;-255.3692;245.1174;-170.8021;-326.164914285714;344.638978571429;-11.481;2
1687966209710;0;-256.354;347.6469;-170.2251;3.417047;347.2487;-5e-08;0.8853;-255.479;245.1859;-170.0901;-295.953171428571;345.446457142857;-82.9701857142857;2
1687966209726;0;-256.4496;347.6489;-169.4973;3.566179;347.1996;-3e-08;0.8689;-255.5909;245.2556;-169.3648;-296.111842857143;345.332642857143;-83.3547285714286;2
1687966209743;0;-256.5503;347.6506;-168.757;3.714104;347.2031;0;0.8555;-255.7047;245.3266;-168.6266;-295.837728571429;345.228385714286;-83.3817142857143;2
1687966209761;0;-256.6559;347.6519;-168.0048;3.860673;347.2152;-8e-08;0.8453;-255.8205;245.4027;-167.876;-304.2013;344.848614285714;-64.6049;2
1687966209776;0;-256.7662;347.653;-167.2411;4.005747;347.2383;0;0.8379;-255.9381;245.5128;-167.1134;-312.564871428571;344.468842857143;-45.8280857142857;2
1687966209794;0;-256.8812;347.6538;-166.4664;4.149204;347.2727;5e-08;0.8334;-256.0575;245.619;-166.3394;-321.033171428571;343.792421428572;-27.2818285714286;2
1687966209810;0;-257.0005;347.6544;-165.6811;4.290937;347.3176;-1.1e-07;0.8316;-256.1786;245.72;-165.5543;-329.168071428571;343.139557142857;-8.7397;2
1687966209826;0;-257.124;347.6548;-164.8855;4.430847;347.3716;5e-08;0.8324;-256.3013;245.8223;-164.7586;-329.188057142857;342.372435714286;-7.93272857142858;2
1687966209843;0;-257.2515;347.6551;-164.0801;4.568846;347.4327;-5e-08;0.8357;-256.4256;245.9496;-163.9527;-341.957;340.723257142857;24.5494714285714;2
1687966209860;0;-257.3829;347.6552;-163.2652;4.704858;347.4986;-5e-08;0.8413;-256.5514;246.0113;-163.137;-354.918185714286;339.045292857143;56.7925428571428;2
1687966209876;0;-257.518;347.6551;-162.4412;4.838816;347.5671;0;0.8492;-256.6787;246.0738;-162.3118;-367.879371428571;337.367328571429;89.0356142857143;2
1687966209892;0;-257.6565;347.6548;-161.6084;4.970656;347.6366;0;0.8592;-256.8074;246.137;-161.4774;-381.470085714286;335.886392857143;123.796471428571;2
1687966209910;0;-257.7984;347.6545;-160.7671;5.100333;347.7057;1.1e-07;0.8711;-256.9374;246.2008;-160.6343;-395.513614285714;334.803185714286;158.867028571429;2
1687966209927;0;-257.9435;347.6541;-159.9177;5.227802;347.7735;0;0.885;-257.0688;246.2755;-159.7828;-409.564742857143;333.587814285715;193.483471428571;2
1687966209943;0;-258.0915;347.6536;-159.0604;5.353028;347.8392;1.1e-07;0.9007;-257.2014;246.3809;-158.9231;-422.849428571429;332.484057142857;225.969257142857;2
1687966209960;0;-258.2424;347.653;-158.1955;5.475982;347.9022;5e-08;0.918;-257.3352;246.4872;-158.0555;-421.991557142857;332.4475;226.049657142857;2
1687966209977;0;-258.3961;347.6523;-157.3233;5.59664;347.9622;0;0.9369;-257.4701;246.6036;-157.1805;-421.133685714286;332.410942857143;226.130057142857;2
1687966209993;0;-258.5523;347.6516;-156.4441;5.714983;348.0191;1.6e-07;0.9573;-257.6062;246.7436;-156.2982;-418.6965;332.236728571429;223.949585714286;2
