Timestamp;Lap_Number;Position.x.;Position.y.;Position.z.;Orientation.x.;Orientation.y.;Orientation.z.;Path_Deviation;Estimated_Path_Center.x.;Estimated_Path_Center.y.;Estimated_Path_Center.z.;Gaze_Location.x.;Gaze_Location.y.;Gaze_Location.z.;Subject;Gaze.x.;Gaze.y.
1688764397516;0;-255.4;347.2258;-182.7814;0.04041555;0;0;1.8565;-253.5652;243.8041;-182.4984;-271.063128571429;350.538542857143;-139.081971428571;1;1153.233;430.5623
1688764397532;0;-255.4;347.2678;-182.7312;0.05798191;0;0;1.8488;-253.5728;243.8095;-182.4494;-271.047085714286;350.699078571428;-138.771214285714;1;1154.365;431.6732
1688764397548;0;-255.4;347.3063;-182.6703;0.07917478;0;0;1.8396;-253.5819;243.816;-182.3899;-271.031042857143;350.859614285715;-138.460457142857;1;1155.48;432.7673
1688764397565;0;-255.4;347.3416;-182.5986;0.1038983;-3e-08;0;1.8286;-253.5927;243.8236;-182.3199;-271.015;351.02015;-138.1497;1;1156.576;433.8441
1688764397582;0;-255.4;347.3739;-182.5163;0.1319647;0;0;1.8161;-253.6051;243.8324;-182.2395;-271.015;351.02015;-138.1497;1;1156.576;433.8441
1688764397599;0;-255.4;347.4035;-182.424;0.1630507;0;0;1.802;-253.619;243.8423;-182.1493;-271.015;351.02015;-138.1497;1;1156.576;433.8441
1688764397615;0;-255.4;347.4306;-182.3223;0.196709;0;0;1.7865;-253.6344;243.8532;-182.0499;-271.015;351.02015;-138.1497;1;1156.576;433.8441
1688764397632;0;-255.4;347.4555;-182.2124;0.2324006;0;0;1.7698;-253.6509;243.8649;-181.9426;-270.890585714286;351.011328571429;-138.413957142857;1;1156.836;433.9571
1688764397648;0;-255.4;347.4782;-182.0957;0.2694499;0;0;1.752;-253.6685;243.8774;-181.8287;-270.766171428571;351.002507142857;-138.678214285714;1;1157.099;434.0718
1688764397665;0;-255.4;347.499;-181.974;0.3071103;0;0;1.7334;-253.6868;243.8904;-181.7098;-270.755071428571;351.0189;-138.681685714286;1;1157.191;434.2069
1688764397682;0;-255.4;347.5181;-181.8494;0.3445344;-3e-08;0;1.7144;-253.7056;243.9055;-181.588;-270.743971428571;351.035292857143;-138.685157142857;1;1157.282;434.342
1688764397699;0;-255.4;347.5356;-181.7235;0.3808671;0;0;1.6952;-253.7246;243.9212;-181.4651;-270.748528571429;351.077678571428;-138.6808;1;1157.288;434.6814
1688764397715;0;-255.4;347.5516;-181.5985;0.415341;0;0;1.6762;-253.7434;243.9368;-181.343;-270.753085714286;351.120064285715;-138.676442857143;1;1157.295;435.0208
1688764397732;0;-255.4;347.5663;-181.4766;0.4471188;0;0;1.6576;-253.7618;243.9519;-181.2239;-270.460614285714;351.141678571429;-138.868614285714;1;1159.131;435.3366
1688764397748;0;-255.4;347.5797;-181.3582;0.4757262;0;0;1.6395;-253.7796;243.9666;-181.1083;-270.292557142857;351.172114285715;-138.796528571429;1;1160.693;435.5298
1688764397765;0;-255.4;347.5768;-181.2403;0.4972311;-3e-08;0;1.6216;-253.7974;243.9813;-180.9932;-270.1245;351.20255;-138.724442857143;1;1162.25;435.7225
1688764397781;0;-255.4;347.5685;-181.1239;0.5089421;-3e-08;0;1.6038;-253.8149;243.9958;-180.8794;-269.843128571429;351.207771428572;-138.913142857143;1;1164.016;435.9055
1688764397799;0;-255.4;347.5559;-181.0096;0.5126821;0;0;1.5864;-253.8321;244.01;-180.7678;-269.628271428571;351.204657142857;-138.885028571429;1;1165.812;435.8591
1688764397815;0;-255.4;347.5397;-180.898;0.5099992;0;0;1.5694;-253.8489;244.0239;-180.6588;-269.397757142857;351.17555;-138.864742857143;1;1167.693;435.6081
1688764397832;0;-255.4;347.5208;-180.7896;0.5022038;0;0;1.5529;-253.8653;244.0374;-180.5529;-269.222728571429;351.148621428571;-138.8421;1;1169.136;435.3731
1688764397848;0;-255.4;347.4999;-180.6848;0.4904014;0;0;1.5369;-253.8811;244.0504;-180.4506;-269.344728571429;351.142464285714;-138.622928571429;1;1168.698;435.1624
1688764397865;0;-255.4;347.4773;-180.5838;0.4755218;0;0;1.5215;-253.8963;244.063;-180.3519;-269.380042857143;351.139778571429;-138.639428571429;1;1168.374;435.1531
1688764397882;0;-255.4;347.4537;-180.4868;0.4583433;0;0;1.5067;-253.9109;244.0751;-180.2572;-269.415357142857;351.137092857143;-138.655928571429;1;1168.049;435.1434
1688764397899;0;-255.4;347.4766;-180.388;0.4415221;0;0;1.4916;-253.9258;244.0874;-180.1606;-269.412714285714;351.163042857143;-138.645171428571;1;1168.114;435.3452
1688764397915;0;-255.4;347.4976;-180.2763;0.4297322;0;0;1.4746;-253.9426;244.1013;-180.0515;-269.343557142857;351.197328571428;-138.851228571429;1;1168.176;435.7746
1688764397931;0;-255.4;347.5168;-180.1505;0.4254831;0;0;1.4555;-253.9615;244.1147;-179.9287;-269.210371428571;351.247514285714;-139.030657142857;1;1168.832;436.3171
1688764397948;0;-255.4;347.5344;-180.0092;0.4289999;0;0;1.4339;-253.9828;244.128;-179.7906;-269.0217;351.295521428572;-139.212442857143;1;1169.933;436.8481
1688764397966;0;-255.4;347.5505;-179.8509;0.4404846;0;0;1.4098;-254.0067;244.1429;-179.636;-268.8487;351.362257142857;-139.093257142857;1;1171.666;437.298
1688764397982;0;-255.4;347.5652;-179.6744;0.460108;0;0;1.3829;-254.0333;244.1595;-179.4636;-268.762385714286;351.425521428572;-138.7384;1;1173.252;437.5323
1688764397999;0;-255.4;347.5786;-179.4788;0.4879357;0;0;1.3531;-254.0627;244.1778;-179.2726;-268.601685714286;351.4852;-138.354942857143;1;1175.465;437.7117
1688764398015;0;-255.4;347.5907;-179.2639;0.5237636;0;0;1.3203;-254.0951;244.198;-179.0627;-268.478942857143;351.516242857143;-137.998742857143;1;1177.264;437.6821
1688764398031;0;-255.4;347.6018;-179.0298;0.5672076;0;0;1.2846;-254.1304;244.22;-178.834;-268.221842857143;351.492457142857;-137.896842857143;1;1179.494;437.4154
1688764398048;0;-255.4;347.6119;-178.7769;0.6177857;0;0;1.2461;-254.1685;244.2437;-178.5869;-268.028771428571;351.452771428572;-137.821571428571;1;1181.146;437.0446
1688764398065;0;-255.4;347.6211;-178.5053;0.6749725;0;0;1.2047;-254.2094;244.2693;-178.3217;-267.721814285714;351.403235714286;-137.706471428571;1;1183.763;436.5672
1688764398082;0;-255.4;347.6294;-178.2158;0.7382255;0;0;1.1605;-254.253;244.2931;-178.0389;-267.399185714286;351.334971428572;-137.892342857143;1;1185.865;436.1655
1688764398098;0;-255.4;347.6369;-177.9088;0.8070086;0;0;1.1137;-254.2993;244.3166;-177.739;-267.076557142857;351.266707142857;-138.078214285714;1;1187.985;435.7599
1688764398115;0;-255.4;347.6437;-177.5847;0.8807966;0;0;1.0643;-254.3481;244.3413;-177.4225;-266.828314285714;351.202028571429;-138.292685714286;1;1189.48;435.4005
1688764398131;0;-255.4;347.6498;-177.2443;0.9590749;0;0;1.0125;-254.3994;244.3672;-177.09;-266.636871428571;351.137828571428;-138.224542857143;1;1191.097;434.8376
1688764398149;0;-255.4;347.6553;-176.8881;1.041355;0;0;0.9582;-254.453;244.3944;-176.7421;-266.579785714286;351.128457142857;-137.9021;1;1192.168;434.5342
1688764398165;0;-255.4;347.6603;-176.5166;1.127178;0;0;0.9015;-254.509;244.4228;-176.3792;-266.1002;351.115214285715;-137.401785714286;1;1196.841;434.0817
1688764398182;0;-255.4;347.6647;-176.1303;1.216142;0;0;0.8426;-254.5672;244.4523;-176.0019;-265.7345;351.111821428571;-136.9413;1;1200.475;433.7425
