Timestamp;Lap_Number;Position.x.;Position.y.;Position.z.;Orientation.x.;Orientation.y.;Orientation.z.;Path_Deviation;Estimated_Path_Center.x.;Estimated_Path_Center.y.;Estimated_Path_Center.z.;Gaze_Location.x.;Gaze_Location.y.;Gaze_Location.z.;Subject;Gaze.x.;Gaze.y.
1683228805614;1;-267.8386;347.5998;-159.7276;9.999991;9.637817;1.1e-07;10.6356;-257.3273;246.481;-158.1064;-264.5728;352.1279;-135.5441;14;1268.244;530.499
1683228805631;1;-267.8325;347.5998;-158.6394;9.99999;10.49768;-1.1e-07;10.4637;-257.4911;246.6252;-157.0444;-264.5728;352.1279;-135.5441;14;1268.244;530.499
1683228805647;1;-267.8199;347.5998;-157.5517;9.999991;11.32534;1.1e-07;10.2854;-257.6547;246.7922;-155.9839;-268.632557142857;352.120514285715;-119.722542857143;14;1214.034;505.5452
1683228805664;1;-267.8003;347.5998;-156.4645;9.999991;12.10901;1.1e-07;10.1003;-257.818;246.8775;-154.9249;-272.692314285714;352.113128571428;-103.900985714286;14;1189.572;494.2848
1683228805681;1;-267.7737;347.5998;-155.3779;9.99999;12.83292;0;9.9084;-257.9811;246.9626;-153.8676;-276.752071428571;352.105742857143;-88.0794285714286;14;1175.642;487.8728
1683228805697;1;-267.7397;347.5999;-154.2921;9.99999;13.48261;-2.2e-07;9.7093;-258.1439;247.0476;-152.8121;-280.811828571429;352.098357142857;-72.2578714285715;14;1166.648;483.7328
1683228805714;1;-267.6982;347.5999;-153.207;9.999992;14.04815;0;9.5028;-258.3064;247.1476;-151.7584;-284.871585714286;352.090971428571;-56.4363142857143;14;1160.361;480.8388
1683228805731;1;-267.649;347.5999;-152.1227;9.99999;14.52329;-1.1e-07;9.289;-258.4686;247.298;-150.7068;-288.931342857143;352.083585714286;-40.6147571428572;14;1155.719;478.7019
1683228805747;1;-267.5922;347.6;-151.0393;9.99999;14.9046;2.2e-07;9.0677;-258.6305;247.4482;-149.6571;-292.9911;352.0762;-24.7932000000001;14;1152.151;477.0595
1683228805764;1;-267.5278;347.6;-149.9568;9.99999;15.19098;-1.1e-07;8.839;-258.7921;247.598;-148.6095;-292.9911;352.0762;-24.7932000000001;14;1152.151;477.0595
1683228805781;1;-267.4558;347.6001;-148.8753;9.999991;15.38302;1.1e-07;8.603;-258.9533;247.7339;-147.5639;-292.9911;352.0762;-24.7932000000001;14;1152.151;477.0595
1683228805797;1;-267.3764;347.6002;-147.7946;9.999989;15.48266;1.1e-07;8.3598;-259.1143;247.8413;-146.5203;-292.9911;352.0762;-24.7932000000001;14;1152.151;477.0595
1683228805814;1;-267.2898;347.6002;-146.7149;9.99999;15.49281;1.1e-07;8.1096;-259.275;247.939;-145.4787;-292.9911;352.0762;-24.7932000000001;14;1152.151;477.0595
1683228805830;1;-267.1962;347.6003;-145.636;9.99999;15.41714;0;7.8526;-259.4353;248.0365;-144.439;-292.9911;352.0762;-24.7932000000001;14;1152.151;477.0595
