Timestamp;Lap_Number;Position.x.;Position.y.;Position.z.;Orientation.x.;Orientation.y.;Orientation.z.;Path_Deviation;Estimated_Path_Center.x.;Estimated_Path_Center.y.;Estimated_Path_Center.z.;Gaze_Location.x.;Gaze_Location.y.;Gaze_Location.z.;Subject;Gaze.x.;Gaze.y.
1688764467350;1;-266.9536;347.638;-161.7613;8.227343;1.502624;-1e-08;10.0709;-257.0004;246.2317;-160.2262;-303.292171428571;342.518028571428;15.6961285714287;1;1198.539;443.765
1688764467367;1;-266.9565;347.638;-160.8499;8.227511;1.52642;0;9.9349;-257.1378;246.3303;-159.3355;-309.605428571429;341.878892857143;47.0211142857144;1;1198.741;444.1924
1688764467383;1;-266.9585;347.638;-159.9384;8.227674;1.547813;0;9.7979;-257.2751;246.4395;-158.4449;-323.249585714286;340.160185714285;106.860257142857;1;1196.886;444.07
1688764467400;1;-266.9596;347.638;-159.0269;8.227828;1.567047;1e-08;9.66;-257.4124;246.5487;-157.5544;-330.540814285714;339.088692857143;135.362328571429;1;1195.311;443.7252
1688764467417;1;-266.9598;347.6379;-158.1154;8.227982;1.584286;3e-08;9.5213;-257.5498;246.6855;-156.6641;-336.764471428571;338.331535714286;156.868671428572;1;1193.506;443.5625
1688764467434;1;-266.9592;347.6379;-157.2039;8.228126;1.59975;3e-08;9.3817;-257.6871;246.8091;-155.7738;-343.166828571429;337.613842857143;178.490185714286;1;1191.771;443.4652
1688764467450;1;-266.9577;347.6379;-156.2923;8.228265;1.613601;0;9.2413;-257.8244;246.8808;-154.8836;-336.8293;338.307671428571;147.650442857143;1;1191.103;443.2256
1688764467466;1;-266.9554;347.6379;-155.3807;8.228403;1.626032;3e-08;9.1001;-257.9617;246.9525;-153.9935;-330.352742857143;338.953957142857;116.707614285714;1;1190.431;442.8681
1688764467482;1;-266.9524;347.6379;-154.4691;8.228534;1.637152;1e-08;8.9581;-258.0989;247.0242;-153.1035;-336.664357142857;338.004907142857;138.039257142857;1;1188.703;442.5217
1688764467499;1;-266.9485;347.6379;-153.5574;8.22866;1.647042;-3e-08;8.8154;-258.2362;247.0958;-152.2137;-335.645071428571;338.135428571429;130.856742857143;1;1187.907;442.4011
1688764467517;1;-266.9439;347.6379;-152.6457;8.228781;1.655675;-1e-08;8.6718;-258.3734;247.2097;-151.3239;-334.690814285714;338.12965;123.570214285714;1;1186.954;442.0995
1688764467532;1;-266.9386;347.6379;-151.734;8.228899;1.66245;-1e-08;8.5276;-258.5107;247.337;-150.4341;-334.804128571429;337.809535714286;123.279414285714;1;1186.713;441.6863
1688764467549;1;-266.9326;347.6379;-150.8223;8.229014;1.663216;1e-08;8.3827;-258.6479;247.4643;-149.5445;-335.151328571429;337.427514285714;122.823728571429;1;1186.128;441.1868
1688764467566;1;-266.9259;347.6379;-149.9106;8.229127;1.648763;3e-08;8.2371;-258.7851;247.5916;-148.655;-348.238414285714;335.633971428571;174.8293;1;1185.484;441.2477
1688764467582;1;-266.9185;347.6379;-148.9988;8.229234;1.609039;1e-08;8.0908;-258.9223;247.7114;-147.7655;-361.626514285714;334.004542857143;226.822885714286;1;1184.739;441.4424
1688764467600;1;-266.9105;347.6378;-148.087;8.229336;1.534781;1e-08;7.9439;-259.0594;247.808;-146.8761;-362.226442857143;333.97045;226.542;1;1184.126;441.4015
1688764467616;1;-266.9019;347.6378;-147.1752;8.229436;1.418095;-1e-08;7.7965;-259.1966;247.8914;-145.9868;-365.175385714286;333.871357142857;233.950271428572;1;1183.115;441.5451
1688764467632;1;-266.8929;347.6378;-146.2634;8.229528;1.253541;-1e-08;7.6486;-259.3338;247.9747;-145.0975;-368.0593;333.908564285715;241.462557142857;1;1182.226;441.8073
1688764467649;1;-266.8836;347.6378;-145.3515;8.229627;1.037789;-1e-08;7.5003;-259.4709;248.0581;-144.2082;-359.324685714286;335.268371428572;205.273885714286;1;1181.895;441.9381
1688764467666;1;-266.874;347.6378;-144.4396;8.229716;0.76898;2e-08;7.3518;-259.6081;248.1186;-143.319;-350.356185714286;336.690085714285;169.2501;1;1181.79;442.1704
1688764467682;1;-266.8643;347.6378;-143.5277;8.229802;0.4465951;0;7.2032;-259.7452;248.1924;-142.4297;-347.474528571429;337.576442857143;153.1951;1;1180.486;442.5765
1688764467700;1;-266.8546;347.6378;-142.6158;8.229885;0.07107128;0;7.0547;-259.8824;248.2661;-141.5404;-344.291857142857;338.298685714286;137.152085714286;1;1179.397;442.8309
1688764467716;1;-266.8453;347.6378;-141.7038;8.229968;359.6435;-1e-08;6.9065;-260.0196;248.3372;-140.651;-348.875557142857;338.260585714286;143.895414285714;1;1176.101;443.0277
1688764467733;1;-266.8365;347.6378;-140.7918;8.230045;359.1656;0;6.7587;-260.1567;248.4238;-139.7616;-351.110242857143;338.287485714285;142.949585714286;1;1173.194;443.0231
1688764467749;1;-266.8284;347.6378;-139.8798;8.23012;358.6396;-1e-08;6.6117;-260.2939;248.5703;-138.872;-349.880728571429;338.55135;128.212314285714;1;1169.692;442.7931
1688764467766;1;-266.8213;347.6378;-138.9678;8.230194;358.0676;-1e-08;6.4657;-260.4312;248.7168;-137.9822;-360.269742857143;337.492614285714;157.176;1;1167.342;442.6129
1688764467782;1;-266.8155;347.6378;-138.0558;8.230266;357.4522;-4e-08;6.3209;-260.5685;248.8633;-137.0923;-374.142971428571;336.239142857143;194.191357142857;1;1164.302;442.5247
1688764467799;1;-266.8112;347.6378;-137.1438;8.23033;356.796;3e-08;6.1777;-260.7057;249.0335;-136.2021;-381.929357142857;335.521028571428;211.237928571429;1;1161.763;442.3538
1688764467816;1;-266.8088;347.6378;-136.2318;8.230397;356.1017;-3e-08;5.9641;-261.3171;249.2741;-133.9055;-390.569328571429;334.858214285714;228.215785714286;1;1158.646;442.2458
1688764467833;1;-266.8086;347.6378;-135.3198;8.230463;355.3718;-1.1e-07;5.6082;-261.6446;249.3466;-133.1324;-391.442928571429;334.955742857143;222.4073;1;1156.119;442.1583
1688764467850;1;-266.8108;347.6378;-134.4079;8.230521;354.6089;0;5.2545;-261.9724;249.4191;-132.3584;-392.083414285714;335.1447;211.7885;1;1152.209;442.0023
1688764467868;1;-266.8158;347.6378;-133.4962;8.230581;353.8156;0;4.9035;-262.3007;249.4983;-131.5836;-396.1881;335.096692857143;214.961142857143;1;1149.327;442.0543
1688764467883;1;-266.824;347.6378;-132.5845;8.230637;352.994;0;4.5555;-262.6293;249.5832;-130.8077;-404.217585714286;334.850492857143;223.546328571429;1;1144.614;442.0852
1688764467900;1;-266.8356;347.6378;-131.6731;8.230692;352.1471;-5e-08;4.2107;-262.9584;249.7116;-130.0307;-408.762857142857;334.799028571428;224.079842857143;1;1140.576;442.0503
1688764467916;1;-266.851;347.6378;-130.7619;8.230746;351.2814;-5e-08;3.8695;-263.288;249.8486;-129.2526;-410.806114285714;335.608564285714;215.309957142857;1;1135.598;442.5394
1688764467932;1;-266.8705;347.6378;-129.851;8.230798;350.4082;2.2e-07;3.5321;-263.6182;249.9859;-128.4733;-411.995785714286;336.3628;206.608785714286;1;1131.235;443.001
1688764467949;1;-266.8945;347.6378;-128.9404;8.230847;349.541;-5e-08;3.1991;-263.9489;250.0945;-127.6926;-401.352171428571;337.632592857143;172.609185714286;1;1128.298;443.252
1688764467967;1;-266.9233;347.6378;-128.0303;8.230895;348.6918;-1.1e-07;2.8705;-264.2801;250.1327;-126.9107;-390.941671428571;338.810957142857;143.4199;1;1126.753;443.6169
1688764467982;1;-266.9571;347.6378;-127.1207;8.230941;347.8698;0;2.5469;-264.6119;250.1661;-126.1273;-380.776657142857;340.097235714285;114.1291;1;1124.514;444.1953
1688764468000;1;-266.9961;347.6378;-126.2116;8.230985;347.0814;2.2e-07;2.2283;-264.9443;250.1996;-125.3425;-366.686842857143;341.581707142857;79.4257571428572;1;1124.197;445.0059
1688764468016;1;-267.0407;347.6379;-125.3032;8.231028;346.331;0;1.915;-265.2774;250.2895;-124.5563;-352.5883;343.139935714286;45.0648000000001;1;1124.042;446.2292
1688764468032;1;-267.0911;347.6379;-124.3955;8.23107;345.6215;2.2e-07;1.6074;-265.6111;250.4034;-123.7686;-340.991771428571;343.837164285714;20.0072428571429;1;1126.44;446.55
1688764468049;1;-267.1474;347.6379;-123.4886;8.23111;344.9542;-2.2e-07;1.3054;-265.9453;250.5002;-122.9794;-329.478642857143;344.523435714285;-5.07814285714277;1;1129.387;446.9468
1688764468066;1;-267.2097;347.638;-122.5825;8.231148;344.3298;-2.2e-07;1.0094;-266.2802;250.5986;-122.1888;-329.7988;344.69415;-4.86509999999991;1;1128.871;447.3449
1688764468083;1;-267.2782;347.638;-121.6773;8.231186;343.748;1.1e-07;0.7194;-266.6158;250.7133;-121.3967;-330.464628571429;344.839257142857;-4.21612857142848;1;1127.967;447.7007
1688764468100;1;-267.353;347.6381;-120.7731;8.231221;343.2077;1.1e-07;0.4356;-266.9519;250.8283;-120.6032;-330.884971428571;344.87645;-3.46564285714277;1;1127.708;447.8138
1688764468116;1;-267.4341;347.6381;-119.8698;8.231255;342.7079;-1.1e-07;0.158;-267.2886;250.9315;-119.8082;-331.350414285714;344.950942857143;-2.81308571428562;1;1127.264;448.0058
1688764468132;1;-267.5216;347.6382;-118.9676;8.231288;342.2466;3.2e-07;0.1134;-267.626;250.997;-119.0119;-331.824585714286;344.951678571428;-2.5029142857142;1;1126.481;448.0186
1688764468150;1;-267.6155;347.6382;-118.0665;8.231319;341.8223;1.1e-07;0.3784;-267.9639;251.0627;-118.2141;-331.944357142857;344.902185714286;-2.75528571428563;1;1125.973;447.8978
1688764468166;1;-267.7158;347.6382;-117.1665;8.231354;341.4327;-2.2e-07;0.6371;-268.3024;251.086;-117.415;-331.980728571429;344.86365;-2.97982857142848;1;1125.679;447.8025
1688764468183;1;-267.8225;347.6383;-116.2677;8.231383;341.0758;0;0.8894;-268.6414;251.1081;-116.6146;-331.870657142857;344.771857142857;-3.10458571428563;1;1125.801;447.5909
1688764468199;1;-267.9355;347.6384;-115.3699;8.231414;340.7496;-2.2e-07;1.1355;-268.9811;251.2664;-115.8128;-331.414914285714;344.705671428571;-3.66527142857134;1;1126.304;447.4192
1688764468216;1;-268.0549;347.6384;-114.4734;8.23144;340.452;-2.2e-07;1.3753;-269.3212;251.3576;-115.0098;-330.859057142857;344.617307142857;-4.47765714285705;1;1126.802;447.1853
1688764468233;1;-268.1805;347.6385;-113.5781;8.231468;340.1808;0;1.6088;-269.6619;251.449;-114.2056;-330.2581;344.491642857143;-5.1921142857142;1;1127.495;446.8682
1688764468249;1;-268.3122;347.6385;-112.6839;8.23149;339.9364;5.4e-07;1.8363;-270.0031;251.5405;-113.4002;-329.645342857143;344.361085714286;-5.91849999999991;1;1128.21;446.5363
1688764468267;1;-268.45;347.6386;-111.791;8.23152;339.7208;-3.2e-07;2.0577;-270.3447;251.6321;-112.5936;-329.386985714286;344.280757142857;-6.08234285714277;1;1128.643;446.3442
1688764468282;1;-268.5939;347.6387;-110.8993;8.231541;339.5363;1.1e-07;2.2731;-270.6869;251.7205;-111.7859;-329.0854;344.129314285714;-6.2132142857142;1;1129.199;445.9898
1688764468299;1;-268.7436;347.6387;-110.0087;8.231562;339.3859;0;2.4825;-271.0295;251.8014;-110.977;-328.930257142857;344.031128571428;-6.44387142857134;1;1129.332;445.752
1688764468316;1;-268.8991;347.6388;-109.1194;8.231586;339.2722;-1.1e-07;2.6862;-271.3726;251.9168;-110.1671;-328.643357142857;343.90515;-6.61284285714277;1;1129.823;445.4529
1688764468333;1;-269.0602;347.6389;-108.2312;8.231606;339.1978;-1.1e-07;2.8843;-271.7161;252.0323;-109.3562;-328.456571428571;343.80135;-6.5301142857142;1;1130.318;445.2184
1688764468350;1;-269.2268;347.6389;-107.3441;8.23163;339.1645;1.1e-07;3.0769;-272.06;252.1359;-108.5443;-328.330714285714;343.672371428572;-6.02582857142848;1;1131.055;444.9504
