Timestamp,Lap_Number,Position.x.,Position.y.,Position.z.,Orientation.x.,Orientation.y.,Orientation.z.,Path_Deviation,Estimated_Path_Center.x.,Estimated_Path_Center.y.,Estimated_Path_Center.z.,Gaze_Location.x.,Gaze_Location.y.,Gaze_Location.z.,Subject,Gaze.x.,Gaze.y.
1681827797703,0,-255.4,347.2259,-182.4447,0.1553419,0,0,1.8052,-253.6159,243.8401,-182.1695,-292.2738,357.403942857143,247.076528571429,3,1249.391,411.9185
1681827797720,0,-255.4,347.2675,-182.2537,0.2232656,0,0,1.7761,-253.6447,243.8605,-181.983,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797736,0,-255.4,347.3056,-182.0298,0.302043,0,0,1.7419,-253.6784,243.8844,-181.7643,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797753,0,-255.4,347.3404,-181.7739,0.3906751,0,0,1.7029,-253.717,243.9149,-181.5143,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797770,0,-255.4,347.372,-181.487,0.4882268,0,0,1.6592,-253.7602,243.9506,-181.2341,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797787,0,-255.4,347.4008,-181.1702,0.5938216,-3e-08,0,1.6109,-253.8079,243.9901,-180.9246,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797803,0,-255.4,347.4271,-180.8244,0.7066407,-3e-08,0,1.5582,-253.86,244.0331,-180.5869,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797819,0,-255.4,347.4509,-180.4506,0.8259183,0,0,1.5012,-253.9163,244.0796,-180.2218,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797837,0,-255.4,347.4726,-180.0498,0.9509403,0,0,1.4401,-253.9767,244.1242,-179.8303,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797854,0,-255.4,347.4922,-179.623,1.081038,0,0,1.375,-254.041,244.1643,-179.4134,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797870,0,-255.4,347.51,-179.1711,1.21559,0,0,1.3062,-254.1091,244.2067,-178.972,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797886,0,-255.4,347.5262,-178.695,1.354015,-3e-08,0,1.2336,-254.1808,244.2515,-178.507,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797902,0,-255.4,347.5407,-178.1957,1.495773,-3e-08,0,1.1575,-254.256,244.2946,-178.0193,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797919,0,-255.4,347.5539,-177.674,1.640362,0,0,1.078,-254.3346,244.3345,-177.5097,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797937,0,-255.4,347.5657,-177.1308,1.787314,0,0,0.9951,-254.4165,244.3759,-176.9791,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797954,0,-255.4,347.5763,-176.5668,1.936195,-3e-08,0,0.9092,-254.5014,244.419,-176.4282,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797969,0,-255.4,347.5859,-175.983,2.086603,0,0,0.8202,-254.5894,244.4702,-175.8579,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827797986,0,-255.4,347.5945,-175.38,2.238166,0,0,0.7283,-254.6802,244.5438,-175.269,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827798002,0,-255.4,347.6021,-174.7586,2.39054,0,0,0.6335,-254.7738,244.6214,-174.662,-273.2335,354.16625,168.754,3,1261.874,410.4857
1681827798020,0,-255.4,347.6089,-174.1195,2.543403,0,0,0.5361,-254.8701,244.7108,-174.0378,-272.548714285714,354.312428571429,168.740628571429,3,1262.571,410.6388
1681827798037,0,-255.4,347.615,-173.4634,2.696465,0,0,0.4361,-254.969,244.8024,-173.3969,-271.863928571429,354.458607142857,168.727257142857,3,1263.268,410.792
1681827798053,0,-255.4,347.6203,-172.791,2.849454,0,0,0.3336,-255.0703,244.8963,-172.7401,-271.179142857143,354.604785714286,168.713885714286,3,1263.965,410.9451
1681827798069,0,-255.4,347.6251,-172.1028,3.00212,0,0,0.2287,-255.174,244.9925,-172.068,-270.494357142857,354.750964285715,168.700514285714,3,1264.662,411.0981
1681827798086,0,-255.4,347.6292,-171.3996,3.154235,0,0,0.1215,-255.2799,245.0617,-171.3811,-267.604857142857,354.308664285714,125.924371428571,3,1265.882,411.6708
