Timestamp;Lap_Number;Position.x.;Position.y.;Position.z.;Orientation.x.;Orientation.y.;Orientation.z.;Path_Deviation;Estimated_Path_Center.x.;Estimated_Path_Center.y.;Estimated_Path_Center.z.;Gaze_Location.x.;Gaze_Location.y.;Gaze_Location.z.;Subject;Gaze.x.;Gaze.y.
1682349688949;0;-255.4;347.2261;-182.6931;0.07124787;0;0;1.843;-253.5785;243.8135;-182.4121;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349688966;0;-255.4;347.2681;-182.617;0.09795889;-3e-08;0;1.8314;-253.59;243.8217;-182.3378;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349688982;0;-255.4;347.3065;-182.5299;0.1282592;0;0;1.8182;-253.6031;243.831;-182.2527;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349688999;0;-255.4;347.3418;-182.4338;0.1612463;0;0;1.8035;-253.6176;243.8412;-182.1588;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689015;0;-255.4;347.374;-182.3315;0.1956997;0;0;1.7879;-253.633;243.8522;-182.059;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689033;0;-255.4;347.4036;-182.2266;0.230145;0;0;1.7719;-253.6488;243.8634;-181.9565;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689049;0;-255.4;347.4306;-182.1224;0.2630626;-3e-08;0;1.756;-253.6645;243.8745;-181.8547;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689065;0;-255.4;347.4554;-182.021;0.293351;0;0;1.7406;-253.6798;243.8853;-181.7556;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689081;0;-255.4;347.453;-181.9199;0.317467;0;0;1.7252;-253.695;243.8968;-181.657;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689099;0;-255.4;347.4462;-181.8201;0.3332589;0;0;1.71;-253.71;243.9092;-181.5595;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689116;0;-255.4;347.4357;-181.7222;0.3422118;0;0;1.695;-253.7248;243.9214;-181.4638;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689132;0;-255.4;347.4224;-181.6265;0.3455901;-3e-08;0;1.6804;-253.7392;243.9333;-181.3704;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689149;0;-255.4;347.4069;-181.5337;0.3444678;-3e-08;0;1.6663;-253.7532;243.9448;-181.2797;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689166;0;-255.4;347.3896;-181.4438;0.3397548;0;0;1.6526;-253.7667;243.956;-181.1919;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689182;0;-255.4;347.3711;-181.3573;0.3322192;0;0;1.6394;-253.7798;243.9668;-181.1074;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689199;0;-255.4;347.3517;-181.2741;0.3225072;0;0;1.6267;-253.7923;243.9771;-181.0262;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689216;0;-255.4;347.3316;-181.1945;0.3111604;-3e-08;0;1.6146;-253.8043;243.987;-180.9484;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689232;0;-255.4;347.3113;-181.1185;0.2986303;0;0;1.603;-253.8157;243.9965;-180.8742;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689248;0;-255.4;347.2909;-181.0461;0.2852917;-3e-08;0;1.592;-253.8266;244.0055;-180.8034;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689265;0;-255.4;347.2707;-180.9772;0.2714534;0;0;1.5815;-253.837;244.0141;-180.7362;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689282;0;-255.4;347.3089;-180.9059;0.2586502;0;0;1.5706;-253.8477;244.0229;-180.6665;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689299;0;-255.4;347.3439;-180.8287;0.2490042;0;0;1.5588;-253.8594;244.0326;-180.5911;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689316;0;-255.4;347.3761;-180.7345;0.2455769;0;0;1.5445;-253.8736;244.0443;-180.499;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689332;0;-255.4;347.4055;-180.6233;0.2505604;0;0;1.5275;-253.8903;244.0581;-180.3904;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689348;0;-255.4;347.4323;-180.4948;0.2635476;-3e-08;0;1.5079;-253.9097;244.0741;-180.265;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689365;0;-255.4;347.457;-180.3486;0.284292;-3e-08;0;1.4857;-253.9317;244.0923;-180.1222;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689382;0;-255.4;347.4795;-180.1841;0.3126195;0;0;1.4606;-253.9565;244.1116;-179.9615;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689399;0;-255.4;347.5;-180.0002;0.3484997;0;0;1.4325;-253.9842;244.1288;-179.7818;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689416;0;-255.4;347.5188;-179.7961;0.3919418;-3e-08;0;1.4014;-254.015;244.148;-179.5824;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689432;0;-255.4;347.5359;-179.5711;0.4428732;0;0;1.3671;-254.0488;244.1692;-179.3627;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689448;0;-255.4;347.5515;-179.325;0.5011402;0;0;1.3296;-254.0859;244.1923;-179.1223;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689466;0;-255.4;347.5658;-179.0577;0.5664529;-3e-08;0;1.2889;-254.1262;244.2174;-178.8612;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689482;0;-255.4;347.5787;-178.7692;0.6384511;0;0;1.2449;-254.1696;244.2445;-178.5795;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689499;0;-255.4;347.5904;-178.4595;0.7168089;0;0;1.1977;-254.2163;244.2736;-178.2769;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689515;0;-255.4;347.601;-178.1286;0.8012209;0;0;1.1472;-254.2662;244.2998;-177.9537;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689531;0;-255.4;347.6106;-177.7766;0.8913435;0;0;1.0936;-254.3192;244.3266;-177.6099;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689548;0;-255.4;347.6193;-177.4039;0.9867777;0;0;1.0368;-254.3753;244.3551;-177.2459;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689566;0;-255.4;347.6271;-177.0111;1.087076;-3e-08;0;0.9769;-254.4345;244.3851;-176.8622;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689582;0;-255.4;347.6341;-176.5985;1.191771;0;0;0.914;-254.4967;244.4165;-176.4592;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689599;0;-255.4;347.6404;-176.1669;1.300392;-0.00073999;0;0.8482;-254.5617;244.4495;-176.0376;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689616;0;-255.4;347.646;-175.7169;1.412466;359.9941;0;0.7796;-254.6295;244.5027;-175.5981;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689632;0;-255.4;347.651;-175.2492;1.52753;359.9793;0;0.7083;-254.6999;244.5598;-175.1413;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689649;0;-255.4;347.6554;-174.7644;1.645152;359.9504;0;0.6344;-254.773;244.6206;-174.6677;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689665;0;-255.4001;347.6593;-174.2631;1.764935;359.9036;0;0.5581;-254.8485;244.6906;-174.178;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689682;0;-255.4001;347.6628;-173.7458;1.886502;359.8358;0;0.4793;-254.9264;244.7629;-173.6728;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689698;0;-255.4003;347.6658;-173.2133;2.009512;359.7446;0;0.3983;-255.0067;244.8373;-173.1526;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689715;0;-255.4007;347.6684;-172.6659;2.133641;359.6282;0;0.3152;-255.0891;244.9138;-172.6179;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689732;0;-255.4012;347.6706;-172.1043;2.258596;359.4854;0;0.2301;-255.1738;244.9923;-172.0692;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689748;0;-255.402;347.6725;-171.529;2.384102;359.3158;0;0.1432;-255.2604;245.0496;-171.5072;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689766;0;-255.4031;347.6742;-170.9404;2.509905;359.1192;0;0.0546;-255.3491;245.1049;-170.9321;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689782;0;-255.4047;347.6755;-170.3391;2.635772;358.896;-1e-08;0.0355;-255.4398;245.1614;-170.3445;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689799;0;-255.4069;347.6766;-169.7255;2.761489;358.6469;-1e-08;0.1269;-255.5323;245.2191;-169.7448;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689815;0;-255.4097;347.6775;-169.1;2.886857;358.3728;0;0.2194;-255.6266;245.2779;-169.1335;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689832;0;-255.4134;347.6782;-168.4632;3.011696;358.0751;-1e-08;0.3129;-255.7226;245.3377;-168.5108;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689849;0;-255.418;347.6787;-167.8153;3.135841;357.7554;1e-08;0.4071;-255.8203;245.4025;-167.8773;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689865;0;-255.4237;347.679;-167.1568;3.25914;357.4152;0;0.5018;-255.9196;245.4953;-167.2333;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689882;0;-255.4306;347.6792;-166.4882;3.381455;357.0562;0;0.5968;-256.0205;245.5882;-166.5791;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689899;0;-255.439;347.6792;-165.8097;3.502662;356.68;-1e-08;0.692;-256.1229;245.6736;-165.9151;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689916;0;-255.449;347.6792;-165.1217;3.622647;356.2881;-1e-08;0.787;-256.2268;245.7602;-165.2417;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689932;0;-255.4607;347.679;-164.4247;3.741307;355.8828;3e-08;0.8817;-256.3321;245.848;-164.5591;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689948;0;-255.4742;347.6787;-163.7189;3.858553;355.469;1e-08;0.9759;-256.4387;245.956;-163.8676;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689965;0;-255.4899;347.6783;-163.0046;3.9743;355.054;-3e-08;1.0693;-256.5467;246.009;-163.1676;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689982;0;-255.5078;347.6779;-162.2823;4.088474;354.6444;0;1.1617;-256.6559;246.0626;-162.4594;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349689999;0;-255.5281;347.6774;-161.5521;4.201015;354.2456;-3e-08;1.253;-256.7664;246.1169;-161.7431;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349690015;0;-255.5509;347.6768;-160.8145;4.311864;353.8611;-3e-08;1.3429;-256.8781;246.1717;-161.0192;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349690032;0;-255.5764;347.6762;-160.0697;4.42097;353.4935;-3e-08;1.4312;-256.9909;246.2271;-160.2879;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349690049;0;-255.6046;347.6755;-159.3179;4.528292;353.1448;0;1.5179;-257.1048;246.3041;-159.5493;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349690065;0;-255.6357;347.6748;-158.5595;4.633794;352.8158;3e-08;1.6028;-257.2198;246.3955;-158.8038;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349690082;0;-255.6697;347.6741;-157.7947;4.737445;352.5071;1.1e-07;1.6857;-257.3358;246.4877;-158.0517;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349690098;0;-255.7068;347.6733;-157.0238;4.839224;352.2188;-5e-08;1.7666;-257.4528;246.5857;-157.2931;-262.291;352.05255;-136.666;5;1227.471;441.063
1682349690115;0;-255.747;347.6725;-156.2469;4.939106;351.9506;0;1.8453;-257.5707;246.7071;-156.5282;-262.291;352.05255;-136.666;5;1227.471;441.063
