Timestamp,Lap_Number,Position.x.,Position.y.,Position.z.,Orientation.x.,Orientation.y.,Orientation.z.,Path_Deviation,Estimated_Path_Center.x.,Estimated_Path_Center.y.,Estimated_Path_Center.z.,Gaze_Location.x.,Gaze_Location.y.,Gaze_Location.z.,Subject,Gaze.x.,Gaze.y.
1682691569021,0,-255.4044,347.1329,-182.9777,359.9731,4.81227,0,1.8907,-253.5357,243.7832,-182.6895,-52.1351142857143,380.201207142857,388.930728571429,9,1373.143,422.6165
1682691569038,0,-255.4054,347.1827,-182.9944,359.9674,5.056342,0,1.8943,-253.5332,243.7814,-182.7056,-75.1596142857143,375.713214285715,307.198171428571,9,1377.263,422.7731
1682691569054,0,-255.4063,347.0889,-183.0097,359.9627,5.282968,0,1.8975,-253.531,243.7798,-182.7205,-98.1841142857143,371.225221428572,225.465614285714,9,1383.017,422.9919
1682691569070,0,-255.4072,347.0029,-183.0238,359.9594,5.492696,0,1.9005,-253.5289,243.7783,-182.7341,-96.9301857142857,371.1089,225.667085714286,9,1383.987,422.877
1682691569086,0,-255.408,346.9241,-183.0367,359.9572,5.686215,0,1.9033,-253.5269,243.777,-182.7465,-95.6762571428571,370.992578571429,225.868557142857,9,1384.956,422.7623
1682691569104,0,-255.4087,346.8519,-183.0485,359.9559,5.864302,0,1.9058,-253.5252,243.7757,-182.7579,-94.4223285714286,370.876257142857,226.070028571429,9,1385.924,422.6478
1682691569121,0,-255.4093,346.7858,-183.0593,359.9553,6.027791,0,1.9081,-253.5236,243.7746,-182.7684,-93.0530428571429,370.865978571429,226.328614285714,9,1386.959,422.6209
1682691569138,0,-255.41,346.7251,-183.0692,359.9554,6.177549,0,1.9102,-253.5221,243.7735,-182.778,-91.7548571428571,370.789064285715,224.470757142857,9,1388.624,422.6393
1682691569154,0,-255.4105,346.6695,-183.0783,359.9559,6.31446,0,1.9121,-253.5207,243.7726,-182.7868,-91.0094714285714,370.897435714286,223.3897,9,1389.58,422.7821
1682691569171,0,-255.411,346.6186,-183.0866,359.9568,6.439396,0,1.9139,-253.5195,243.7717,-182.7949,-90.2640857142857,371.005807142857,222.308642857143,9,1390.54,422.9256
1682691569187,0,-255.4124,346.707,-183.1031,359.9561,6.55321,0,1.9178,-253.517,243.7699,-182.8108,-89.8257714285714,371.237792857143,221.389428571429,9,1391.19,423.1698
1682691569204,0,-255.4149,346.7924,-183.1286,359.9516,6.656732,0,1.9242,-253.5132,243.7672,-182.8353,-89.4639857142857,371.600335714286,220.518942857143,9,1391.753,423.526
1682691569220,0,-255.4185,346.8706,-183.1636,359.9434,6.750759,0,1.933,-253.5081,243.7636,-182.8689,-89.1822285714286,372.2374,220.256628571429,9,1392.028,424.09
1682691569238,0,-255.4232,346.9423,-183.2082,359.9315,6.836045,0,1.9445,-253.5014,243.7589,-182.9118,-89.0158285714286,372.768421428572,219.9372,9,1392.235,424.566
1682691569254,0,-255.4291,347.008,-183.2625,359.9161,6.913311,0,1.9586,-253.4934,243.7532,-182.9639,-89.4794571428571,373.297114285715,220.755942857143,9,1391.541,424.9814
1682691569271,0,-255.4362,347.0682,-183.3263,359.8975,6.983227,0,1.9753,-253.4839,243.7465,-183.0252,-89.9430857142857,373.825807142857,221.574685714286,9,1390.85,425.3948
1682691569287,0,-255.4444,347.1233,-183.3996,359.8758,7.046424,0,1.9946,-253.4731,243.7388,-183.0955,-90.6336571428571,374.193942857143,221.996528571429,9,1390.117,425.6917
