Timestamp,Lap_Number,Position.x.,Position.y.,Position.z.,Orientation.x.,Orientation.y.,Orientation.z.,Path_Deviation,Estimated_Path_Center.x.,Estimated_Path_Center.y.,Estimated_Path_Center.z.,Gaze_Location.x.,Gaze_Location.y.,Gaze_Location.z.,Subject,Gaze.x.,Gaze.y.
1683038271771,1,-250.5045,347.6023,-158.0934,9.99999,339.1745,0,6.7451,-257.1707,246.3565,-159.1216,-338.304757142857,324.794514285715,136.512714285714,12,1305.924,438.6117
1683038271788,1,-250.6617,347.6023,-157.0296,9.999992,338.7972,-4.3e-07,6.7519,-257.3347,246.4868,-158.0588,-340.810728571429,324.225621428571,140.4913,12,1304.496,438.3532
1683038271805,1,-250.827,347.6024,-155.9673,9.999991,338.45,0,6.7504,-257.4985,246.6328,-156.9963,-341.311085714286,323.807871428572,138.217,12,1303.208,437.7076
1683038271821,1,-251.0004,347.6024,-154.9065,9.999991,338.1325,2.2e-07,6.7408,-257.6624,246.7962,-155.934,-344.740542857143,323.131021428572,142.931428571429,12,1301.091,437.4315
1683038271838,1,-251.1817,347.6024,-153.8472,9.99999,337.8439,4.3e-07,6.7231,-257.8262,246.8817,-154.872,-345.149228571429,323.314735714285,144.548,12,1301.193,437.7808
1683038271854,1,-251.3709,347.6025,-152.7895,9.999991,337.5832,0,6.6973,-257.9899,246.9672,-153.8104,-346.135428571429,324.118528571428,144.671071428571,12,1300.186,438.7187
1683038271871,1,-251.5678,347.6025,-151.7334,9.99999,337.349,-2.2e-07,6.6637,-258.1536,247.0527,-152.7491,-346.282185714286,324.674157142857,142.825757142857,12,1299.409,439.2039
1683038271887,1,-251.7724,347.6026,-150.6788,9.99999,337.1398,2.2e-07,6.6222,-258.3172,247.1576,-151.6882,-347.7954,324.682,142.461871428571,12,1297.682,439.2289
1683038271904,1,-251.9845,347.6026,-149.6257,9.99999,336.9536,-4.3e-07,6.5732,-258.4808,247.3093,-150.6277,-352.668471428571,324.495192857143,149.438528571429,12,1294.984,439.6779
1683038271922,1,-252.2039,347.6027,-148.5743,9.999991,336.788,-2.2e-07,6.5166,-258.6443,247.461,-149.5676,-357.304085714286,324.308428571429,156.490914285714,12,1292.684,440.1035
