Timestamp,Lap_Number,Position(x),Position(y),Position(z),Orientation(x),Orientation(y),Orientation(z),Collision_Target,Path_Deviation,Estimated_Path_Center(x),Estimated_Path_Center(y),Estimated_Path_Center(z),Gaze_Target,Gaze_Location(x),Gaze_Location(y),Gaze_Location(z),Gaze_Through_Gate,Norm_Pos(x),Norm_Pos(y),Left_X,Left_Y,Right_X,Right_Y,FPS,Flag,gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z,lookaheadCondition,orientationCondition
1682442088866,0,-255.6836,347.5248,-178.3471,1.445401,355.7319,0,NULL,1.4609,-254.2398,244.2864,-178.1244,PathOutline,-282.219821428571,269.381157142857,-66.8142571428571,NULL,0.4267,-0.1826,0,0,0.2408,-0.9675,60.19437,NULL,496189.5355,6,1,0.641959705966986,0.515549866200031,95.7210723795488,-16.9246482799554,255.179341291776,-0.405358610418723,-0.0621197333000376,0.912044700491228,-0.370583294764042,-0.876991030532202,0.305867216301281,full,offset
1682442088881,0,-255.7175,347.5394,-177.8412,1.58526,355.7,-1e-08,NULL,1.4172,-254.3168,244.3254,-177.6252,PathOutline,-286.742757142857,271.458760714286,-58.6507464285714,NULL,0.4382,-0.192,0,0,0.2408,-0.9675,60.19437,NULL,496189.551493,7,1,0.640734141615316,0.514352872233363,94.9059621173094,-16.4793002684192,255.465593888326,-0.405358610418723,-0.0621197333000376,0.912044700491228,-0.372213515288521,-0.876100334509129,0.306439721494382,full,offset
1682442088899,0,-255.753,347.5526,-177.3144,1.727412,355.6711,-1e-08,NULL,1.372,-254.397,244.3661,-177.1053,PathOutline,-291.265692857143,273.536364285714,-50.4872357142857,NULL,0.4382,-0.192,0,0,0.2408,-0.9675,60.66489,NULL,496189.55951,7,1,0.640582183999037,0.51458801183372,94.6032548331258,-16.5310508115749,254.948781594828,-0.405358610418723,-0.0621197333000376,0.912044700491228,-0.372818929856888,-0.87620383559544,0.305406096907386,full,offset
1682442088915,0,-255.7902,347.5645,-176.7675,1.871435,355.645,-1e-08,NULL,1.3254,-254.4803,244.4082,-176.5655,RoundGate42_CenterCollider,-295.716489285714,275.613460714286,-42.3409607142857,RoundGate42_CenterCollider,0.4544,0.2472,0,0,0.2408,-0.9675,60.66489,NULL,496189.5835265,8,0.99,0.426477496378555,0.347813752862056,-6.92867578839202,6.8110912973095,39.8286192936014,-0.405358610418723,-0.0621197333000376,0.912044700491228,0.480810702799679,-0.186697149991959,0.856717714453343,full,offset
1682442088932,0,-255.8289,347.5751,-176.2014,2.016942,355.6214,0,NULL,1.2774,-254.5665,244.4519,-176.0066,RoundGate42_CenterCollider,-300.167285714286,277.690557142857,-34.1946857142857,RoundGate42_CenterCollider,0.4544,0.2472,0,0,0.2408,-0.9675,58.10069,NULL,496189.599518,8,1,0.598764768784375,0.455693582310512,72.8848503948148,5.70604922894285,285.928185609039,-0.434327254313894,-0.0501034717372051,0.899360594133429,-0.416255738733511,-0.831729635514405,0.367364904935808,full,offset
1682442088948,0,-255.8693,347.5847,-175.6167,2.16357,355.6001,-1e-08,NULL,1.2281,-254.6555,244.5237,-175.4294,Terrain_0_0-20210127-113419,-303.949396428571,279.780282142857,-26.0184285714286,NULL,0.2774,-0.1637,0,0,0.2408,-0.9675,58.10069,NULL,496189.611768,8,1,0.593543533544539,0.44946550960359,69.3755156512297,8.23187823979018,287.611787796508,-0.434327254313894,-0.0501034717372051,0.899360594133429,-0.423274408220681,-0.82667797749271,0.370732109310746,full,offset
1682442088965,0,-255.9111,347.5934,-175.0141,2.310985,355.5808,4e-08,NULL,1.1776,-254.7472,244.5981,-174.8346,Terrain_0_0-20210127-113419,-307.731507142857,281.870007142857,-17.8421714285714,NULL,0.2774,-0.1637,0,-0.0356,0.2408,-0.9675,59.8616,NULL,496189.6315195,9,0.854272246360779,0.404155347738105,0.376422093232017,-8.86596045941559,5.05965353456823,38.4543667465077,-0.434327254313894,-0.0501034717372051,0.899360594133429,0.464136360390021,-0.253640486773468,0.848671869707735,full,offset
1682442088982,0,-255.9544,347.6011,-174.3945,2.458881,355.5635,0,NULL,1.126,-254.8416,244.6842,-174.2229,_Sp_PW_Tree_Pine_01_Long,-309.592667857143,281.556557142857,-16.4595535714286,NULL,0.2764,-0.1554,0,-0.0756,0.2408,-0.9675,59.8616,NULL,496189.6475535,10,0.855406045913696,0.404588310958884,0.37805046201588,-8.81071300973545,4.96382001752325,38.4145587297414,-0.433700920853072,-0.0496938223434762,0.899685520208085,0.464817648511649,-0.256928860965601,0.847308747762597,full,offset
1682442088999,0,-255.9992,347.608,-173.7585,2.60697,355.5479,1e-08,NULL,1.0733,-254.9384,244.7741,-173.5948,_Sp_PW_Tree_Pine_01_Long,-311.453828571429,281.243107142857,-15.0769357142857,NULL,0.2764,-0.1554,0,-0.1132,0.2408,-0.9675,59.8616,NULL,496189.668667,10,1,0.579730650191771,0.436176022599122,59.0120566464872,13.4721301479744,287.100071925901,-0.432763057976061,-0.0503085789084442,0.900102873309169,-0.444001326230166,-0.816197473676342,0.369708677569532,full,offset
1682442089016,0,-256.0453,347.6142,-173.1066,2.754992,355.5338,0,NULL,1.0195,-255.0377,244.8661,-172.9512,Terrain_0_0-20210127-113419,-315.278803571429,283.373225,-6.59636071428571,NULL,0.2828,-0.1568,0,-0.173,0.2408,-0.9675,60.40434,NULL,496189.6854595,11,0.855843931436539,0.406202609424446,0.37976546331691,-8.54561814869898,4.80906996182914,37.9686690001051,-0.432763057976061,-0.0503085789084442,0.900102873309169,0.470231158517958,-0.262535394677846,0.842589950153814,full,offset
