Timestamp,Lap_Number,Position(x),Position(y),Position(z),Orientation(x),Orientation(y),Orientation(z),Collision_Target,Path_Deviation,Estimated_Path_Center(x),Estimated_Path_Center(y),Estimated_Path_Center(z),Gaze_Target,Gaze_Location(x),Gaze_Location(y),Gaze_Location(z),Gaze_Through_Gate,Norm_Pos(x),Norm_Pos(y),Left_X,Left_Y,Right_X,Right_Y,FPS,Flag,gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z,lookaheadCondition,orientationCondition
1682519441887,0,-255.4,347.2257,-182.3554,0.1873226,-3e-08,0,NULL,1.7916,-253.6294,243.8496,-182.0824,Terrain_0_0-20210127-113419,-308.550757142857,381.4775,589.810685714286,RoundGate42_CenterCollider,0.4659,0.315,0,0,0,-1,59.67335,NULL,2357.377502,2,0.999114900827408,0.418033053218365,0.859475585464521,-5.36675381994975,-15.0215799544823,23.6910006059131,-0.43435682736353,-0.501539501027136,0.7481926726667,0.553066757524184,-0.493859750266171,0.670984134528322,full,offset
1682519441903,0,-255.4,347.2673,-182.1449,0.2620439,0,0,NULL,1.7595,-253.6611,243.8721,-181.8767,Terrain_0_0-20210127-113419,-303.716414285714,381.423642857143,525.057171428571,RoundGate42_CenterCollider,0.4674,0.3248,0,0,0,-1,59.66765,NULL,2357.391554,2,0.98229119181633,0.418768110014962,0.860096218991082,-5.35033078358233,-15.1413628328914,23.8382950296233,-0.432849738241561,-0.501164520586922,0.749316506830787,0.551824648253153,-0.495458582748074,0.670828107909585,full,offset
1682519441920,0,-255.4,347.3053,-181.9019,0.347011,0,0,NULL,1.7224,-253.6977,243.899,-181.6393,Terrain_0_0-20210127-113419,-297.954971428571,379.652042857143,460.316214285714,RoundGate42_CenterCollider,0.4674,0.3248,0,0,0,-1,59.66765,NULL,2357.411515,3,1,0.418082298855909,0.863931861574729,-5.47103451851556,-15.4983620947248,24.0620329510153,-0.431942365324545,-0.503336812100013,0.748383489010035,0.54759953745768,-0.499532050768912,0.671269302762118,full,offset
1682519441937,0,-255.4,347.3399,-181.6273,0.4412626,0,0,NULL,1.6806,-253.7391,243.9331,-181.3712,_Sp_PW_Tree_Sequoia_01,-290.905857142857,375.197257142857,392.264714285714,RoundGate42_CenterCollider,0.4747,0.3249,0,0,0,-1,58.98591,NULL,2357.4275105,3,1,0.418350039141795,0.871561742681988,-5.4607364727304,-15.8227759057682,23.9187634399902,-0.431321993634191,-0.507335949073831,0.746037246110931,0.547148864081068,-0.505137636064362,0.667430962097284,full,offset
1682519441953,0,-255.4,347.3715,-181.3223,0.5438998,-3e-08,0,NULL,1.6341,-253.785,243.9711,-181.0732,_Sp_PW_Tree_Sequoia_01,-284.840085714286,371.429871428571,324.250914285714,RoundGate42_CenterCollider,0.4747,0.3249,0,0,0,-1,58.98591,NULL,2357.443539,3,1,0.418757921292803,0.881042670272951,-5.49448405889954,-16.3818910028674,23.9604227800233,-0.42943727571059,-0.513771985039554,0.742712578066902,0.544114577691039,-0.511770161580912,0.664853839621575,full,offset
1682519441970,0,-255.4,347.4002,-180.9877,0.6540811,0,0,NULL,1.5831,-253.8354,244.0128,-180.7464,_Sp_PW_Tree_Sequoia_01,-278.547657142857,365.780628571429,246.8289,RoundGate42_CenterCollider,0.4822,0.3028,0,0,0,-1,58.98591,NULL,2357.4574985,4,1,0.420376334308893,0.890901472600687,-5.40236442685031,-16.8442660713828,23.8267185919534,-0.42716657455054,-0.52291261282785,0.737625322865417,0.543970733641105,-0.515269167357926,0.662263939915369,full,offset
1682519441986,0,-255.4,347.4264,-180.6247,0.7710202,0,0,NULL,1.5277,-253.8901,244.058,-180.3918,_Sp_PW_Tree_Sequoia_01,-272.888328571429,360.209885714286,174.219542857143,RoundGate42_CenterCollider,0.4822,0.3028,0,0,0,-1,60.1397,NULL,2357.4755165,4,1,0.424902537041412,0.900942652262904,-5.09091043787193,-17.2795743354373,23.6681770471583,-0.422032000430036,-0.529666396393495,0.735759810770166,0.546421556191257,-0.520516761917214,0.656114154315196,full,offset
1682519442003,0,-255.4,347.4502,-180.2341,0.8939812,0,0,NULL,1.4682,-253.949,244.1066,-180.0103,_Sp_PW_Tree_Sequoia_01,-273.577671428571,359.258042857143,179.082457142857,RoundGate42_CenterCollider,0.4741,0.3157,0,0,0,-1,60.1397,NULL,2357.491709,5,1,0.429556309132294,0.909769732113206,-4.76114772294386,-17.638169148057,23.4932636534799,-0.417006519248996,-0.53673692544254,0.733497808974455,0.549479370308548,-0.523751098245474,0.650966365253983,full,offset
1682519442020,0,-255.4,347.4717,-179.817,1.022278,0,0,NULL,1.4046,-254.0118,244.1461,-179.6029,_Sp_PW_Tree_Sequoia_01,-274.112957142857,358.028842857143,183.779957142857,RoundGate42_CenterCollider,0.4741,0.3157,0,0,0,-1,60.1397,NULL,2357.5078575,5,0.991751283407211,0.432719880917765,0.903505576105195,-4.50373859482839,-17.2631288062947,23.5411772641775,-0.414460211414167,-0.526304249645949,0.742446341467946,0.553498032919308,-0.524513787110873,0.646935247675583,full,offset
1682519442037,0,-255.4,347.4913,-179.3744,1.15527,-3e-08,0,NULL,1.3371,-254.0785,244.1876,-179.1706,_Sp_PW_Tree_Sequoia_01,-275.575342857143,358.517385714286,188.4649,RoundGate42_CenterCollider,0.4713,0.3178,0,0,0,-1,59.88741,NULL,2357.5275045,6,0.957349985837936,0.442445166824872,0.83868545487015,-3.57049596201044,-13.7353531991873,23.6106982354559,-0.414139894544893,-0.490593541717584,0.76668515348306,0.578625736622361,-0.472183007832342,0.665007867647168,full,offset
1682519442053,0,-255.4,347.509,-178.9071,1.292361,0,0,NULL,1.2659,-254.1489,244.2315,-178.7142,_Sp_PW_Tree_Sequoia_01,-281.214271428571,360.115157142857,253.034757142857,RoundGate42_CenterCollider,0.4713,0.3178,0,0,0,-1,59.88741,NULL,2357.543503,6,1,0.444884020122089,0.839929184475302,-3.45560742014462,-13.9688092174716,23.9282771734008,-0.409906723880458,-0.49233073765012,0.767845637144914,0.576891527105999,-0.472665535433855,0.666170742052168,full,offset
1682519442070,0,-255.4,347.5251,-178.4162,1.432995,0,0,NULL,1.1911,-254.2228,244.2776,-178.2346,_Sp_PW_Tree_Sequoia_01,-285.869857142857,361.025528571429,317.566914285714,RoundGate42_CenterCollider,0.4723,0.3177,0,0,0,-1,59.88741,NULL,2357.5595275,7,0.980064541101456,0.446787201052981,0.840049367422806,-3.37728933049079,-14.1797868156292,24.2964813846071,-0.406053063664232,-0.49354031092597,0.769115642137116,0.574578488603813,-0.472509877844211,0.668276870595868,full,offset
1682519442087,0,-255.4,347.5396,-177.9024,1.576653,0,0,NULL,1.1128,-254.3002,244.317,-177.7328,_Sp_PW_Tree_Sequoia_01,-285.572285714286,359.084071428571,308.612114285714,RoundGate42_CenterCollider,0.4723,0.3177,0,0,0,-1,60.9903,NULL,2357.5754765,7,0.870460540056229,0.448188128758,0.843640531180005,-3.30005871317618,-14.3958768008111,24.3657914646845,-0.403816969820583,-0.496835066024062,0.768171056506159,0.574080048599421,-0.473829502398946,0.667770694517552,full,offset
1682519442104,0,-255.4,347.5527,-177.3667,1.722856,0,0,NULL,1.0311,-254.3809,244.3579,-177.2095,Terrain_0_0-20210127-113419,-284.641614285714,357.064114285714,294.844657142857,RoundGate42_CenterCollider,0.4698,0.3179,0,0,0,-1,60.9903,NULL,2357.5954455,8,1,0.452081533257143,0.852013405193353,-3.01931912247004,-14.6474176102657,24.1001118006148,-0.400354671925389,-0.50069468390616,0.767477016056914,0.573144729599582,-0.47421256853463,0.668301996687135,full,offset
