Timestamp,Lap_Number,Position(x),Position(y),Position(z),Orientation(x),Orientation(y),Orientation(z),Collision_Target,Path_Deviation,Estimated_Path_Center(x),Estimated_Path_Center(y),Estimated_Path_Center(z),Gaze_Target,Gaze_Location(x),Gaze_Location(y),Gaze_Location(z),Gaze_Through_Gate,Norm_Pos(x),Norm_Pos(y),Left_X,Left_Y,Right_X,Right_Y,FPS,Flag,gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z,lookaheadCondition,orientationCondition
1681828291728,0,-255.4,347.3721,-182.1615,0.2319245,0,0,NULL,1.762,-253.6586,243.8703,-181.8929,NULL,-256.3327,359.3228,-134.2441,NULL,0.4607,0.5023,0,0,0,-1,60.06421,FLAG,244829.434318,2,0.888154715299606,0.365778111146686,0.554268963437976,-6.49354664903792,-2.36229535307969,19.4198183738659,-0.532613775003434,-0.309057309475441,0.787912524419045,0.619855298620188,-0.357313981395479,0.698645924250467,full,offset
1681828291745,0,-255.4,347.4015,-181.9381,0.3097627,-3e-08,0,NULL,1.7279,-253.6922,243.8945,-181.6747,NULL,-256.3327,359.3228,-134.2441,NULL,0.4607,0.5023,0,0,0,-1,60.30618,FLAG,244829.4521545,3,0.88635927438736,0.378369489784647,0.554640914151768,-5.84889229972478,-2.365010089871,19.5410903511616,-0.522483079105192,-0.321853717381125,0.789570526714814,0.62637528769343,-0.34370821815291,0.699656101053313,full,offset
1681828291762,0,-255.4,347.4283,-181.6832,0.3975185,0,0,NULL,1.6891,-253.7307,243.9262,-181.4257,NULL,-256.3327,359.3228,-134.2441,NULL,0.4432,0.4893,0,0,0,-1,60.30618,FLAG,244829.470271,3,0.785282254219055,0.3768280868081,0.551970601519642,-5.95692711758536,-2.30273476265144,19.632293226034,-0.523580537343389,-0.322135760566574,0.788728072709095,0.624698195605093,-0.34046529709845,0.702734335207414,full,offset
1681828291779,0,-255.4,347.4527,-181.3978,0.4942516,0,0,NULL,1.6456,-253.7737,243.9617,-181.1469,NULL,-256.3327,359.3228,-134.2441,NULL,0.4432,0.4893,0,0,0,-1,60.30618,FLAG,244829.4864745,4,0.826084852218628,0.376825601003586,0.552867272955856,-5.99909090990807,-2.34432317066007,19.7680002924221,-0.522963170424707,-0.32396964512073,0.788386448018792,0.623003836269869,-0.338789801785556,0.705044459732243,full,offset
1681828291795,0,-255.4,347.4749,-181.0829,0.5990835,0,0,NULL,1.5976,-253.8211,244.0009,-180.8394,NULL,-256.3327,359.3228,-134.2441,NULL,0.4441,0.4847,0,0,0,-1,59.95563,FLAG,244829.5033835,4,0.886789113283157,0.376600057926601,0.554653381096444,-6.01406405225847,-2.39625387927867,19.7711376669762,-0.522962365840623,-0.324470726047789,0.788180887774119,0.622615684339968,-0.340025165828581,0.704792590920988,full,offset
1681828291812,0,-255.4,347.495,-180.7396,0.7111928,0,0,NULL,1.5453,-253.8728,244.0436,-180.5041,NULL,-256.3327,359.3228,-134.2441,NULL,0.4398,0.4805,0,0,-0.0445,-1,59.95563,FLAG,244829.5182665,4,0.905447095632553,0.378799882319038,0.560749640189664,-5.91816005144088,-2.5749162679247,19.8305137525669,-0.520456401699717,-0.329456098815168,0.78777142172287,0.622585290540796,-0.34057781845804,0.704552557000963,full,offset
1681828291829,0,-255.4,347.5133,-180.3687,0.8298101,-3e-08,0,NULL,1.4887,-253.9287,244.0898,-180.1418,NULL,-256.3327,359.3228,-134.2441,NULL,0.4417,0.4882,0,0,-0.1113,-1,59.95563,FLAG,244829.536226,5,0.89634370803833,0.380037581048003,0.56380822987499,-5.93216969338536,-2.69626939013568,20.0954467321633,-0.518106442457239,-0.332410560919282,0.788079268394767,0.619880102410503,-0.339217218151384,0.70758768894405,full,offset
1681828291845,0,-255.4,347.5298,-179.9713,0.9542174,0,0,NULL,1.4281,-253.9885,244.1316,-179.7536,NULL,-256.3327,359.3228,-134.2441,NULL,0.4417,0.4882,0,0,-0.1733,-1,60.2357,FLAG,244829.554291,5,0.840193957090378,0.379649976081892,0.564136516692136,-5.94287547361235,-2.70158489108296,20.0582529496144,-0.5185427945172,-0.332615334320591,0.78770578874926,0.620040122387836,-0.339549928415372,0.707287842919976,full,offset
1681828291862,0,-255.4,347.5448,-179.5486,1.083672,0,0,NULL,1.3637,-254.0522,244.1713,-179.3407,NULL,-256.3327,359.3228,-134.2441,NULL,0.4415,0.4887,0,0,-0.2258,-0.9913,60.2357,FLAG,244829.5703365,6,0.831207782030106,0.381800907120164,0.566548516487067,-5.84579158253952,-2.77659548637832,20.1220151049943,-0.516329180337904,-0.333043751820858,0.788977843101234,0.620325237679699,-0.341024402800923,0.706327796559005,full,offset
1681828291895,0,-255.4,347.5705,-178.6314,1.354864,-3e-08,0,NULL,1.2239,-254.1904,244.2574,-178.4449,NULL,-256.3327,359.3228,-134.2441,NULL,0.4527,0.5059,0,0,-0.2955,-0.9806,59.33784,FLAG,244829.6023795,7,0.915360361337662,0.42509766336222,0.528797930915535,-4.08384413852753,-1.89909458196378,23.2500770232042,-0.468752602883855,-0.338849111160486,0.815752583296774,0.617854118603721,-0.276868043244456,0.735935034330072,full,offset
1681828291912,0,-255.4,347.5815,-178.1391,1.495386,0,0,NULL,1.1488,-254.2646,244.299,-177.964,NULL,-256.3327,359.3228,-134.2441,NULL,0.4545,0.507,0,0,-0.3113,-0.9763,59.33784,FLAG,244829.6202905,7,0.910995215177536,0.426749603109388,0.529972080595709,-4.12210262524763,-2.00142545323074,24.036820635842,-0.463171454499479,-0.342135340144553,0.817566885802628,0.611015276674401,-0.269978930753757,0.744158389470658,full,offset
1681828291929,0,-255.4,347.5914,-177.6255,1.638429,0,0,NULL,1.0706,-254.3419,244.3382,-177.4623,NULL,-256.3327,359.3228,-134.2441,NULL,0.4639,0.5159,0,0,-0.322,-0.9745,59.33784,FLAG,244829.63415,7,0.89324226975441,0.428176194538096,0.531119206101207,-4.08173098495918,-2.06185922907289,24.3091303277444,-0.46038221164509,-0.344562081660631,0.818122968191499,0.609150128191159,-0.267106849411649,0.746719527213584,full,offset
1681828291945,0,-255.4,347.6003,-177.0916,1.783503,0,0,NULL,0.9892,-254.4224,244.3789,-176.9408,NULL,-256.3327,359.3228,-134.2441,NULL,0.4639,0.5159,0,0,-0.3322,-0.9703,60.28273,FLAG,244829.650187,8,0.930950999259949,0.428246324498232,0.531264082636979,-4.13602462675726,-2.09638268830035,24.6580770970679,-0.458539630243699,-0.346628282601175,0.818284938879441,0.605766955620099,-0.263086144457366,0.750887525581105,full,offset
1681828291962,0,-255.4,347.6082,-176.5383,1.930134,-3e-08,0,NULL,0.9048,-254.5057,244.4211,-176.4004,NULL,-256.3327,359.3228,-134.2441,NULL,0.4653,0.5157,0,0,-0.3405,-0.9661,60.28273,FLAG,244829.6704025,8,0.883176922798157,0.431707262304771,0.537349323341296,-4.02153254419408,-2.36023171207872,25.2718926648004,-0.451694962036152,-0.350857361383934,0.820287006622598,0.601549310439997,-0.261995867807979,0.754649980030947,full,offset
1681828291977,0,-255.4,347.6153,-175.9666,2.077856,0,0,NULL,0.8177,-254.5919,244.4722,-175.842,NULL,-256.3327,359.3228,-134.2441,NULL,0.471,0.5173,0,0,-0.3532,-0.9584,59.21329,FLAG,244829.682245,9,0.864661931991577,0.431813399874803,0.543574891600789,-4.07867702086054,-2.61901989046346,25.6537507202442,-0.449187941854318,-0.351293383901336,0.821476202528004,0.597372689639121,-0.26657360249245,0.756362600957715,full,offset
1681828291995,0,-255.4,347.6216,-175.3777,2.226178,0,0,NULL,0.7279,-254.6806,244.5441,-175.2667,NULL,-256.3327,359.3228,-134.2441,NULL,0.4727,0.5224,0,0,-0.3879,-0.9474,59.21329,FLAG,244829.700244,9,0.843256533145905,0.432111759190293,0.545124157801418,-4.05652198176628,-2.67190067918837,25.6301518604468,-0.448870675236239,-0.353039029209383,0.820901066370278,0.597486672034209,-0.266730332072934,0.756217301239364,full,offset
1681828292011,0,-255.4,347.6272,-174.7726,2.374598,0,0,NULL,0.6357,-254.7717,244.6195,-174.6757,NULL,-256.3327,359.3228,-134.2441,NULL,0.4758,0.52,0,0,-0.4202,-0.9334,59.21329,FLAG,244829.7168415,10,0.866306453943253,0.432100501648569,0.544717869555722,-4.0496288654151,-2.65248916067524,25.5834260879814,-0.449138771403307,-0.353580600152451,0.820521250924167,0.597952611307732,-0.26596355948725,0.756119077695528,full,offset
1681828292029,0,-255.4,347.6322,-174.1525,2.522649,0,0,NULL,0.5412,-254.8652,244.7061,-174.0701,NULL,-256.2748,359.299942857143,-134.220428571429,NULL,0.4871,0.5286,0,0,-0.4444,-0.9219,59.97073,FLAG,244829.7342355,10,0.905800729990005,0.431764395418551,0.544478778572249,-4.05052595467016,-2.63086108266831,25.4538584438869,-0.450121602833362,-0.353320343305072,0.820094676040218,0.598976699455421,-0.266672919691204,0.75505792321706,full,offset
1681828292045,0,-255.4,347.6366,-173.5183,2.669948,0,0,NULL,0.4445,-254.9607,244.7947,-173.4505,NULL,-256.1886,359.273528571429,-134.181828571429,NULL,0.4871,0.5286,0,0,-0.4599,-0.9136,59.97073,FLAG,244829.7506935,11,0.917323291301727,0.432845951264347,0.544623240891241,-3.97220506956104,-2.62893081658297,25.3955201484329,-0.449364238898667,-0.354048452834671,0.820195997213104,0.600245962817204,-0.266371041680306,0.754155986700229,full,offset
1681828292061,0,-255.4,347.6405,-172.8706,2.816192,-0.00173385,0,NULL,0.3457,-255.0583,244.8852,-172.8179,GATE_MTL_SQR_Hanging,-256.078342857143,359.238342857143,-134.115371428571,NULL,0.487,0.5285,-0.1973,0,-0.4702,-0.9079,59.5107,NULL,244829.7662515,11,0.905464947223663,0.439055327584791,0.546063378287078,-3.42971435102011,-2.56385994961577,24.3456390043386,-0.448760716862746,-0.360058688648953,0.817906816042776,0.614015667994769,-0.267404058402384,0.742616879020987,full,offset
1681828292079,0,-255.4,347.6439,-172.2102,2.961142,359.9889,0,NULL,0.2451,-255.1578,244.9775,-172.1728,GATE_MTL_SQR_Hanging,-255.968085714286,359.203157142857,-134.048914285714,NULL,0.4911,0.5301,-0.5334,0,-0.4792,-0.904,59.5107,NULL,244829.7845625,12,0.934650356769562,0.443545610676877,0.560745442073353,-2.61705632867565,-2.5314926577965,20.1369985706617,-0.467102563329572,-0.403974958245059,0.786523635017948,0.654470413230196,-0.260802604769587,0.709683365700292,full,offset
1681828292095,0,-255.4,347.6469,-171.5376,3.104607,359.9606,0,NULL,0.1426,-255.2591,245.0488,-171.5159,GATE_MTL_SQR_Hanging,-255.826485714286,359.201342857143,-133.684185714286,NULL,0.4933,0.5345,-1,0,-0.4808,-0.9014,58.81211,NULL,244829.800257,12,0.864004850387573,0.447652257122521,0.569004348405927,-2.341927846506,-2.67920518867475,19.5314260232353,-0.466766902205751,-0.414704630055355,0.781120175655384,0.661325698516822,-0.260818162436825,0.703293826664443,full,offset
1681828292111,0,-255.4,347.6495,-170.8533,3.24643,359.901,0,NULL,0.0383,-255.3622,245.113,-170.8475,GATE_MTL_SQR_Hanging,-255.684885714286,359.199528571429,-133.319457142857,NULL,0.4954,0.5378,-1,0,-0.4846,-0.8999,58.81211,NULL,244829.818312,12,0.959686577320099,0.448794796684588,0.5633680050807,-2.27106965296599,-2.50909505869028,19.4193661341945,-0.466972634185466,-0.417053509088957,0.779745426070891,0.663345094458305,-0.253594576856568,0.704033434040629,full,offset
1681828292128,0,-255.4001,347.6517,-170.1575,3.386589,359.8013,0,NULL,0.0677,-255.467,245.1784,-170.1678,GATE_MTL_SQR_Hanging,-255.509214285714,359.188271428571,-132.9433,NULL,0.4954,0.5378,-1,0,-0.4715,-0.9115,58.81211,NULL,244829.8342215,13,0.918472200632095,0.450109339728552,0.568151082308253,-2.18820215195766,-2.61331732850547,19.2321999989436,-0.466581507521983,-0.424744649207052,0.775818071334054,0.665063884477196,-0.251077209300037,0.70331377388347,full,offset
1681828292145,0,-255.4003,347.6536,-169.4495,3.52529,359.6552,0,NULL,0.1754,-255.5737,245.2449,-169.4762,NULL,-255.425457142857,359.096242857143,-132.593042857143,RoundGate42_CenterCollider,0.501,0.5453,-1,0,-0.4151,-0.9368,60.17336,FLAG,244829.8501995,13,0.872722566127777,0.451425009391829,0.562793847400394,-2.08409926801053,-2.42200265819256,18.8759789157506,-0.4682421346965,-0.428135825200095,0.772948263776495,0.669399965318373,-0.244448438761336,0.701533069226894,full,offset
1681828292162,0,-255.4007,347.6552,-168.7275,3.663149,359.4587,0,NULL,0.2851,-255.6825,245.3127,-168.771,GATE_MTL_SQR_Hanging,-255.37,359.007771428571,-132.257714285714,RoundGate42_CenterCollider,0.5008,0.5473,-1,0,-0.3328,-1,60.17336,NULL,244829.868214,14,0.827912718057632,0.449495178408831,0.565022465353936,-2.17170650922869,-2.47819551100419,18.8448544210244,-0.469595368607426,-0.432654803008235,0.769603801456542,0.668398677543751,-0.241962730468745,0.703347172399146,full,offset
1681828292178,0,-255.4015,347.6566,-167.992,3.800539,359.2096,-1e-08,NULL,0.3964,-255.7933,245.3818,-168.0524,GATE_MTL_SQR_Hanging,-255.3386,358.928071428571,-131.950242857143,RoundGate42_CenterCollider,0.5051,0.5516,-1,0,-0.2372,-1,60.17336,NULL,244829.8844855,14,0.798807770013809,0.451745984952835,0.562369346630613,-2.04256900023246,-2.3798488327461,18.6354299478986,-0.469499928674533,-0.432663754983529,0.769656996393953,0.671682198489685,-0.240649928164776,0.700664424889941,full,offset
1681828292195,0,-255.4028,347.6576,-167.2435,3.937271,358.9069,-1e-08,NULL,0.5093,-255.9061,245.4825,-167.3212,NULL,-255.235428571429,358.813957142857,-131.612942857143,RoundGate42_CenterCollider,0.5061,0.551,-1,0,-0.156,-1,59.39194,FLAG,244829.902639,15,0.856756240129471,0.452494810886249,0.56359487191189,-2.0035200167465,-2.40556755751581,18.5901086475352,-0.46914347272476,-0.432977178673861,0.769698099742604,0.672356630013422,-0.241701338287579,0.699654932911209,full,offset
1681828292212,0,-255.4047,347.6584,-166.4826,4.073167,358.5507,0,NULL,0.6234,-256.0208,245.5884,-166.5776,GATE_MTL_SQR_Hanging,-258.966857142857,346.981185714286,-104.853857142857,RoundGate42_CenterCollider,0.5071,0.5505,-1,0,-0.0933,-1,59.39194,NULL,244829.918342,15,0.817956864833832,0.451838056389101,0.564793157490765,-2.03762794434986,-2.44135022947859,18.6215511309375,-0.469313836690069,-0.433575788574505,0.769257147027731,0.671629033449697,-0.242004605195992,0.700248679035782,full,offset
1681828292229,0,-255.4075,347.6589,-165.7096,4.208071,358.149,-3e-08,NULL,0.7384,-256.1373,245.6855,-165.8222,GATE_MTL_SQR_Hanging,-259.197085714286,346.682142857143,-104.956857142857,RoundGate42_CenterCollider,0.5071,0.5505,-0.1908,0,-0.0521,-1,58.87617,NULL,244829.9342155,16,0.875665485858917,0.451645132667701,0.562751792424807,-2.05136056936137,-2.3945781000918,18.671870426195,-0.469292647001106,-0.432849078329423,0.769679210359786,0.671242387728736,-0.240599933598607,0.70110293742686,full,offset
