Timestamp,Lap_Number,Position(x),Position(y),Position(z),Orientation(x),Orientation(y),Orientation(z),Collision_Target,Path_Deviation,Estimated_Path_Center(x),Estimated_Path_Center(y),Estimated_Path_Center(z),Gaze_Target,Gaze_Location(x),Gaze_Location(y),Gaze_Location(z),Gaze_Through_Gate,Norm_Pos(x),Norm_Pos(y),Left_X,Left_Y,Right_X,Right_Y,FPS,Flag,gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z,lookaheadCondition,orientationCondition
1683045539983,0,-255.4,347.3112,-182.5101,0.1341998,0,0,NULL,1.8151,-253.6061,243.8331,-182.2334,_Sp_PW_Tree_Sequoia_02,-256.780328571429,313.006042857143,7.33744285714286,RoundGate42_CenterCollider,0.4946,0.1593,0,0,0,-0.3563,58.64552,NULL,442636.7225955,3,0.926330119371414,0.331172548322642,0.532034357951213,-5.77553841647577,-1.22340243561889,13.2644079883788,-0.501946579296478,-0.308006503142976,0.808196526566528,0.62087647258601,-0.299189796301724,0.724567368557325,full,original
1683045539999,0,-255.4,347.346,-182.411,0.1675797,0,0,NULL,1.8,-253.621,243.8437,-182.1367,_Sp_PW_Tree_Sequoia_02,-256.975371428571,312.495257142857,7.04738571428571,RoundGate42_CenterCollider,0.4916,0.1543,0,0,0,-0.3585,58.64552,NULL,442636.7386605,3,0.946967095136642,0.330110349044298,0.529275383323862,-5.89857142838135,-1.18635640530818,13.4496939520637,-0.502410623617805,-0.307457374829542,0.808117273629821,0.618149161833355,-0.296784013931006,0.727881077374403,full,original
1683045540016,0,-255.4,347.3779,-182.301,0.203983,0,0,NULL,1.7833,-253.6376,243.8554,-182.0292,_Sp_PW_Tree_Sequoia_02,-257.2612,312.267028571429,7.05225714285714,RoundGate42_CenterCollider,0.4916,0.1543,0,0,0,-0.3585,60.8665,NULL,442636.754889,4,0.912456959486008,0.323694730702554,0.522375239180976,-6.14054347759761,-1.05095897270543,13.3963381028549,-0.506978445480794,-0.303703947553083,0.806682569576504,0.616343866162375,-0.296245177200858,0.729629381007405,full,original
1683045540033,0,-255.4,347.4071,-182.1804,0.2431194,0,0,NULL,1.7649,-253.6557,243.8683,-181.9114,_Sp_PW_Tree_Sequoia_02,-257.572442857143,312.058842857143,7.0724,RoundGate42_CenterCollider,0.491,0.1484,0,0,0,-0.36,60.8665,NULL,442636.7746745,4,0.957537055015564,0.321690941507143,0.512184486363331,-6.29276282550659,-0.857889037995489,13.5535444292951,-0.50858662035464,-0.301240198878117,0.806594069018684,0.613946026500587,-0.290636039604578,0.733894385471852,full,original
1683045540050,0,-255.4,347.4338,-182.0495,0.2847177,0,0,NULL,1.7449,-253.6755,243.8823,-181.7835,_Sp_PW_Tree_Sequoia_02,-257.596828571429,312.085828571429,7.09797142857143,RoundGate42_CenterCollider,0.491,0.1484,0,0,0,-0.36,60.8665,NULL,442636.790781,5,0.949632436037064,0.317476837847664,0.49779777751898,-6.42454360939616,-0.564224900746523,13.4591248296235,-0.512275829659145,-0.298229871621705,0.805377189905162,0.614076554432235,-0.284269241693119,0.73627507327347,full,original
1683045540066,0,-255.4,347.4583,-181.9084,0.3285527,-3e-08,0,NULL,1.7234,-253.6967,243.8982,-181.6457,_Sp_PW_Tree_Sequoia_02,-257.252757142857,315.543328571429,-10.4617428571429,RoundGate42_CenterCollider,0.4915,0.1578,0,0,0,-0.365,59.75001,NULL,442636.8066915,5,0.963921874761581,0.315309360539375,0.494593513637359,-6.63005801761,-0.509219539631967,13.6901351232651,-0.513616818749034,-0.294640808866144,0.805844003048249,0.610091946523402,-0.283871861387044,0.739732778170564,full,original
1683045540083,0,-255.4,347.4807,-181.7574,0.374449,0,0,NULL,1.7004,-253.7195,243.917,-181.4982,_Sp_PW_Tree_Sequoia_02,-256.886614285714,318.998685714286,-28.0278857142857,RoundGate42_CenterCollider,0.4915,0.1578,0,0,0,-0.3691,59.75001,NULL,442636.8245855,6,0.946515530347824,0.313184987295252,0.478493392884033,-6.68840752169775,-0.176642997620593,13.6228576330659,-0.516133159019354,-0.287217366175077,0.806915575960803,0.610945063376109,-0.280249681049705,0.740409512234885,full,original
1683045540100,0,-255.4,347.5012,-181.5966,0.4222391,0,0,NULL,1.6759,-253.7437,243.937,-181.3412,_Sp_PW_Tree_Sequoia_02,-256.699171428571,319.375542857143,-27.8227,RoundGate42_CenterCollider,0.4941,0.1621,0,0,0,-0.3739,59.75001,NULL,442636.8425645,6,0.929330110549927,0.324969229227138,0.459029402635768,-6.47720472376021,0.231459606154583,14.2956905144379,-0.520307179381065,-0.282214531224071,0.8059996262099,0.60912679576563,-0.271414165842518,0.745183800991612,full,original
1683045540116,0,-255.4,347.52,-181.4262,0.4717883,0,0,NULL,1.6499,-253.7694,243.9582,-181.1747,_Sp_PW_Tree_Sequoia_02,-256.6196,319.966585714286,-27.4464714285714,RoundGate42_CenterCollider,0.4941,0.1621,0,0,0,-0.3807,60.80321,NULL,442636.854784,7,0.967115014791489,0.322363131198343,0.457359172453868,-6.91774384936532,0.280901221654501,14.9943977293937,-0.520942690859631,-0.279566585744212,0.806511771132481,0.607548280360189,-0.267847550453758,0.747758501621546,full,original
1683045540132,0,-255.4,347.5371,-181.2463,0.522945,0,0,NULL,1.6225,-253.7965,243.9806,-180.999,_Sp_PW_Tree_Sequoia_02,-256.562228571429,320.312714285714,-27.3518428571429,RoundGate42_CenterCollider,0.4945,0.1628,0,0,0,-0.3824,60.80321,NULL,442636.8706785,7,1,0.341061642732632,0.433343410757884,-6.03250846154802,0.799790626825247,14.9256614767624,-0.510009768180032,-0.271503028340835,0.816196141845026,0.619290518783272,-0.258604762399639,0.741352028532581,full,original
