Timestamp,Lap_Number,Position(x),Position(y),Position(z),Orientation(x),Orientation(y),Orientation(z),Collision_Target,Path_Deviation,Estimated_Path_Center(x),Estimated_Path_Center(y),Estimated_Path_Center(z),Gaze_Target,Gaze_Location(x),Gaze_Location(y),Gaze_Location(z),Gaze_Through_Gate,Norm_Pos(x),Norm_Pos(y),Left_X,Left_Y,Right_X,Right_Y,FPS,Flag,gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z,lookaheadCondition,orientationCondition
1683228742297,0,-255.4,347.226,-182.6724,0.07753335,0,0,NULL,1.8399,-253.5816,243.8158,-182.3919,NULL,-156.009457142857,410.2125,221.3335,NULL,0.5824,0.4029,0,0,0,-0.5226,59.92743,FLAG,625843.4239775,2,0.930445700883865,0.446436134988881,0.524365320114331,-4.36014746344552,-2.67460911421372,35.6855243075531,-0.348426452797066,-0.301540672805274,0.887509002565831,0.51650994602975,-0.231386956842056,0.824425589035006,full,original
1683228742313,0,-255.4,347.2679,-182.5754,0.1117863,0,0,NULL,1.8251,-253.5962,243.8261,-182.2972,NULL,-154.710371428571,408.311357142857,221.073442857143,NULL,0.5824,0.4029,0,0,0,-0.5451,60.17463,FLAG,625843.4414075,2,0.969096750020981,0.443021890432079,0.521876817398544,-4.61431541327514,-2.52863756731502,35.3266561692801,-0.353684726465628,-0.298429636140169,0.886480042944104,0.516267786723265,-0.233077043749404,0.824101124904523,full,original
1683228742329,0,-255.4,347.3063,-182.4597,0.152312,-3e-08,0,NULL,1.8075,-253.6137,243.8385,-182.1842,NULL,-152.866242857143,406.491642857143,219.193942857143,NULL,0.5803,0.4319,0,0,0,-0.5595,60.17463,FLAG,625843.453456,2,0.971925854682922,0.473057420168641,0.489522445086861,-1.55726830614318,-0.735371358824286,27.4481194129951,-0.353357396149357,-0.297692359285937,0.886858393324052,0.605819790803231,-0.235208667654755,0.760038988296788,full,original
1683228742347,0,-255.4,347.3415,-182.3256,0.1987401,0,0,NULL,1.787,-253.6339,243.8528,-182.0532,NULL,-151.693257142857,410.4477,219.625342857143,NULL,0.5803,0.4319,0,0,0,-0.5689,59.9197,FLAG,625843.4754195,3,0.932098150253296,0.47746224462035,0.481830383916358,-1.2341621109089,-0.436390027460328,26.8134592341349,-0.352437252673474,-0.297894555957572,0.887156590720497,0.614480662482364,-0.230109593025161,0.754627782839347,full,original
1683228742363,0,-255.4,347.3737,-182.1733,0.2506493,0,0,NULL,1.7638,-253.6568,243.8691,-181.9044,_Sp_PW_Tree_Sequoia_01,-152.645714285714,415.6161,221.232085714286,NULL,0.6002,0.3891,0,0,0,-0.5748,59.9197,NULL,625843.4894485,3,0.954270094633102,0.478095731954758,0.477878574494699,-1.18857941039538,-0.290702868869538,26.7169757852289,-0.352523792690539,-0.296657661003616,0.887536595163795,0.61601221389486,-0.227440670770303,0.754188102274166,full,original
1683228742379,0,-255.4,347.4031,-182.0033,0.3075965,0,0,NULL,1.7379,-253.6824,243.8872,-181.7383,_Sp_PW_Tree_Sequoia_01,-153.738957142857,420.839057142857,221.802657142857,NULL,0.6002,0.3891,0,0,0,-0.5787,58.93968,NULL,625843.503579,4,0.907226741313934,0.479044257713363,0.477573381943899,-1.12467706026583,-0.278945673016345,26.6592079776382,-0.351871773088426,-0.296609591755901,0.88781135686699,0.617105416578149,-0.227497502852675,0.753276702829516,full,original
1683228742397,0,-255.4,347.43,-181.816,0.3691378,0,0,NULL,1.7093,-253.7106,243.9097,-181.5554,_Sp_PW_Tree_Sequoia_01,-154.8322,426.062014285714,222.373228571429,NULL,0.5901,0.4481,0,0,0,-0.5812,58.93968,NULL,625843.525437,4,0.89517405629158,0.4805346044125,0.476735801233842,-1.02788531011855,-0.2483350260349,26.6474085372947,-0.350495064932184,-0.29709529168966,0.888193445772946,0.618236755287975,-0.226050956216397,0.75278435132822,full,original
1683228742414,0,-255.4,347.4546,-181.6119,0.4348358,0,0,NULL,1.6782,-253.7414,243.9351,-181.3561,_Sp_PW_Tree_Sequoia_01,-155.925442857143,431.284971428571,222.9438,NULL,0.5901,0.4481,0,0,0,-0.5826,59.48663,NULL,625843.5394165,4,0.888148456811905,0.481086975602214,0.476865395959078,-0.990977365818127,-0.252719442985126,26.6142672395777,-0.35007579423757,-0.295801351997782,0.888790469371279,0.618826915911432,-0.227717957514217,0.751796368685763,full,original
1683228742430,0,-255.4,347.477,-181.3917,0.5042611,0,0,NULL,1.6446,-253.7746,243.9625,-181.141,NULL,-157.018685714286,436.507928571429,223.514371428571,NULL,0.6088,0.3892,0,0,0,-0.5826,59.48663,FLAG,625843.5575015,5,0.914300739765167,0.481638970653557,0.481425157088997,-0.951186218069648,-0.416399891124869,26.495614143673,-0.349792222539725,-0.295918205454136,0.888863215985183,0.619669715412688,-0.233634936712932,0.749282430160685,full,original
1683228742447,0,-255.4,347.4976,-181.1559,0.5769995,-3e-08,0,NULL,1.6087,-253.8101,243.9919,-180.9107,NULL,-132.623742857143,443.884985714286,308.469671428571,NULL,0.6088,0.3892,0,0,0,-0.5826,58.27302,FLAG,625843.5716,5,0.863440155982971,0.481644638119823,0.482728685138067,-0.958195666102261,-0.467106551807025,26.700339234981,-0.348662924579334,-0.294769074535684,0.88968834864865,0.617947242984272,-0.234873693461833,0.750316968359195,full,original
