Timestamp,Lap_Number,Position(x),Position(y),Position(z),Orientation(x),Orientation(y),Orientation(z),Collision_Target,Path_Deviation,Estimated_Path_Center(x),Estimated_Path_Center(y),Estimated_Path_Center(z),Gaze_Target,Gaze_Location(x),Gaze_Location(y),Gaze_Location(z),Gaze_Through_Gate,Norm_Pos(x),Norm_Pos(y),Left_X,Left_Y,Right_X,Right_Y,FPS,Flag,gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z,lookaheadCondition,orientationCondition
1682349688949,0,-255.4,347.2261,-182.6931,0.07124787,0,0,NULL,1.843,-253.5785,243.8135,-182.4121,NULL,-262.291,359.1051,-136.666,NULL,0.4588,0.6196,0,0,0,-0.3576,59.898,FLAG,403760.406644,2,0.902806431055069,0.614148085054836,0.513929331903864,31.9727558128771,-6.74109576232846,107.77442083508,0.0717678709078985,-0.400869234290742,0.913319894508217,0.4870488124417,0.107094875744497,0.866783791892996,full,original
1682349688966,0,-255.4,347.2681,-182.617,0.09795889,-3e-08,0,NULL,1.8314,-253.59,243.8217,-182.3378,NULL,-262.291,359.1051,-136.666,NULL,0.4588,0.6196,0,0,0,-0.3644,59.898,FLAG,403760.4245445,2,0.873100906610489,0.614136432095724,0.51244393149936,31.9791155728746,-6.51559408986528,107.820553463257,0.0718157573754035,-0.399139035278894,0.914073589766837,0.487068285785768,0.108563832314619,0.866590087235526,full,original
1682349688982,0,-255.4,347.3065,-182.5299,0.1282592,0,0,NULL,1.8182,-253.6031,243.831,-182.2527,NULL,-262.291,359.1051,-136.666,NULL,0.4577,0.6212,0,0,0,-0.3422,59.6511,FLAG,403760.4425955,3,0.869461327791214,0.614296089907013,0.513071942281124,31.899121835366,-6.58630715367512,107.387585088729,0.0714936724272414,-0.399908979678869,0.91376225725025,0.48786419568516,0.107437221336256,0.866282731006463,full,original
1682349688999,0,-255.4,347.3418,-182.4338,0.1612463,0,0,NULL,1.8035,-253.6176,243.8412,-182.1588,NULL,-262.291,359.1051,-136.666,NULL,0.4577,0.6212,0,0,0,-0.2961,59.6511,FLAG,403760.4546095,3,0.871850609779358,0.613773526662773,0.512798837943263,31.9302332540021,-6.5802051564867,108.013168609812,0.0713220428264283,-0.399411728082023,0.913993127806548,0.486255848386435,0.108297614461392,0.867079509971237,full,original
1682349689015,0,-255.4,347.374,-182.3315,0.1956997,0,0,NULL,1.7879,-253.633,243.8522,-182.059,NULL,-262.291,359.1051,-136.666,NULL,0.4537,0.6235,0,0,0,-0.2276,59.6511,FLAG,403760.474661,3,0.886577129364014,0.615179530909218,0.512387611273699,32.6348359980105,-6.58204156505163,108.98476573376,0.0760490715947785,-0.396713599173301,0.91478678332196,0.487211595730231,0.107744382326863,0.866611798363606,full,original
1682349689033,0,-255.4,347.4036,-182.2266,0.230145,0,0,NULL,1.7719,-253.6488,243.8634,-181.9565,NULL,-262.291,359.1051,-136.666,NULL,0.4537,0.6235,0,0,0,-0.1396,60.34584,FLAG,403760.490565,4,0.899490356445312,0.614864687473746,0.512740736450525,32.3879538351607,-6.60406029532882,108.469011406088,0.074585264360998,-0.396871965531565,0.914838609436283,0.487461535389199,0.106407350396372,0.866636444708869,full,original
1682349689049,0,-255.4,347.4306,-182.1224,0.2630626,-3e-08,0,NULL,1.756,-253.6645,243.8745,-181.8547,NULL,-262.291,359.1051,-136.666,NULL,0.4528,0.6279,0,0,0,-0.052,60.34584,FLAG,403760.5089065,4,0.924775183200836,0.615793861718222,0.511867577235769,32.8237805730706,-6.50544689334541,109.008289746672,0.0774816223453423,-0.395525366803856,0.915181010736898,0.488173043345903,0.1077085260117,0.866075027451309,full,original
1682349689065,0,-255.4,347.4554,-182.021,0.293351,0,0,NULL,1.7406,-253.6798,243.8853,-181.7556,NULL,-262.291,359.1051,-136.666,NULL,0.4528,0.6279,0,0,0,0,57.13176,FLAG,403760.520591,5,0.887115865945816,0.617172791798131,0.511574228421753,33.6242157142861,-6.54190195813169,110.284114584854,0.0826459426091961,-0.392300385629807,0.916116835128,0.488765688058887,0.106716674704078,0.865863530538402,full,original
1682349689081,0,-255.4,347.453,-181.9199,0.317467,0,0,NULL,1.7252,-253.695,243.8968,-181.657,NULL,-262.291,359.1051,-136.666,NULL,0.4541,0.6294,0,0,0,0,57.13176,FLAG,403760.5385935,5,0.921755224466324,0.615747906637771,0.51257816998446,33.3999353941661,-6.73432449029261,110.961745128999,0.0801228373009427,-0.388563365416621,0.917931828622886,0.486430997746166,0.101888984245389,0.867757753823677,full,original
1682349689099,0,-255.4,347.4462,-181.8201,0.3332589,0,0,NULL,1.71,-253.71,243.9092,-181.5595,NULL,-262.291,359.1051,-136.666,NULL,0.4541,0.6294,0,0,0,0,57.13176,FLAG,403760.5585945,6,0.861462831497192,0.612250042069145,0.524431282508677,33.1487059577168,-8.79812649224996,113.608896840253,0.0779186977641258,-0.376043699111937,0.923319994853872,0.479040527496146,0.064874567510944,0.875392176973545,full,original
